order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2021-100134,2023-06-25,2023-07-01,First Class,CG-10575,Customer_713,Corporate,United States,Los Angeles,New York,West,FUR-BOO-10248,Furniture,Bookcases,Bookcases Model 4,520.32,8,0.1,-40.98
CA-2021-100135,2022-04-22,2022-04-23,Standard Class,CG-10005,Customer_564,Consumer,United States,Chicago,Arizona,South,TEC-ACC-10488,Technology,Accessories,Accessories Model 42,209.39,6,0.5,-29.25
CA-2021-100136,2022-10-20,2022-10-23,Second Class,CG-10179,Customer_428,Consumer,United States,New York,Illinois,South,FUR-BOO-10190,Furniture,Bookcases,Bookcases Model 48,1295.34,2,0.1,156.85
CA-2021-100137,2021-01-19,2021-01-22,Same Day,CG-10137,Customer_517,Corporate,United States,Seattle,California,East,OFF-LAB-10338,Office Supplies,Labels,Labels Model 11,1140.24,2,0.3,-33.37
CA-2021-100138,2022-06-11,2022-06-17,Standard Class,CG-10179,Customer_626,Home Office,United States,Chicago,Illinois,Central,TEC-COP-10088,Technology,Copiers,Copiers Model 26,380.54,6,0.2,53.53
CA-2021-100139,2022-01-14,2022-01-16,Standard Class,CG-10457,Customer_772,Corporate,United States,Seattle,Washington,East,TEC-PHO-10267,Technology,Phones,Phones Model 42,960.13,4,0.0,-41.79
CA-2021-100140,2021-05-08,2021-05-14,First Class,CG-10706,Customer_121,Home Office,United States,Seattle,Washington,West,OFF-BIN-10224,Office Supplies,Binders,Binders Model 9,245.27,5,0.0,10.61
CA-2021-100141,2023-07-21,2023-07-27,Same Day,CG-10775,Customer_551,Home Office,United States,Los Angeles,California,East,OFF-ART-10538,Office Supplies,Art,Art Model 29,1977.79,6,0.4,437.42
CA-2021-100142,2021-06-09,2021-06-14,Standard Class,CG-10168,Customer_336,Home Office,United States,Chicago,New York,West,TEC-MAC-10734,Technology,Machines,Machines Model 38,233.3,9,0.1,33.51
CA-2021-100143,2023-11-12,2023-11-16,Same Day,CG-10577,Customer_60,Home Office,United States,Chicago,Arizona,Central,OFF-STO-10740,Office Supplies,Storage,Storage Model 2,1619.3,8,0.0,174.8
CA-2021-100144,2021-01-07,2021-01-13,Second Class,CG-10554,Customer_62,Consumer,United States,Chicago,New York,Central,OFF-APP-10418,Office Supplies,Appliances,Appliances Model 12,443.62,2,0.0,24.05
CA-2021-100145,2023-02-06,2023-02-10,Standard Class,CG-10669,Customer_357,Consumer,United States,Los Angeles,Texas,South,FUR-FUR-10541,Furniture,Furnishings,Furnishings Model 9,902.59,7,0.4,-137.06
CA-2021-100146,2021-01-08,2021-01-15,Same Day,CG-10544,Customer_389,Consumer,United States,Los Angeles,Illinois,Central,TEC-ACC-10158,Technology,Accessories,Accessories Model 18,55.24,5,0.5,11.27
CA-2021-100147,2021-03-07,2021-03-14,Second Class,CG-10103,Customer_609,Consumer,United States,Chicago,Texas,East,FUR-CHA-10250,Furniture,Chairs,Chairs Model 48,1323.79,10,0.0,-73.6
CA-2021-100148,2023-06-18,2023-06-20,First Class,CG-10239,Customer_750,Home Office,United States,Seattle,Texas,Central,FUR-FUR-10242,Furniture,Furnishings,Furnishings Model 20,1084.12,1,0.0,110.95
CA-2021-100149,2023-04-27,2023-04-30,Same Day,CG-10569,Customer_508,Consumer,United States,Seattle,Arizona,South,FUR-TAB-10804,Furniture,Tables,Tables Model 34,557.56,9,0.0,97.91
CA-2021-100150,2023-04-17,2023-04-19,Standard Class,CG-10307,Customer_725,Consumer,United States,Chicago,New York,South,OFF-FAS-10991,Office Supplies,Fasteners,Fasteners Model 27,606.78,3,0.5,-33.63
CA-2021-100151,2023-03-07,2023-03-09,First Class,CG-10094,Customer_549,Home Office,United States,Los Angeles,New York,Central,TEC-ACC-10386,Technology,Accessories,Accessories Model 44,517.44,6,0.0,182.83
CA-2021-100152,2021-05-30,2021-06-01,First Class,CG-10310,Customer_16,Consumer,United States,Los Angeles,Arizona,East,TEC-PHO-10764,Technology,Phones,Phones Model 49,1611.25,10,0.1,141.2
CA-2021-100153,2022-02-23,2022-02-27,Same Day,CG-10477,Customer_547,Home Office,United States,Seattle,Washington,Central,OFF-BIN-10368,Office Supplies,Binders,Binders Model 33,1831.1,9,0.3,485.81
CA-2021-100154,2021-07-21,2021-07-28,First Class,CG-10320,Customer_424,Consumer,United States,Houston,California,West,OFF-PAP-10016,Office Supplies,Paper,Paper Model 17,1962.82,8,0.3,684.24
CA-2021-100155,2022-08-28,2022-08-30,Standard Class,CG-10511,Customer_564,Home Office,United States,Phoenix,Washington,Central,TEC-COP-10781,Technology,Copiers,Copiers Model 32,400.42,4,0.4,56.81
CA-2021-100156,2023-08-02,2023-08-04,Same Day,CG-10188,Customer_556,Home Office,United States,New York,Texas,East,TEC-COP-10859,Technology,Copiers,Copiers Model 5,1468.22,6,0.0,-170.35
CA-2021-100157,2021-01-14,2021-01-18,Second Class,CG-10223,Customer_518,Corporate,United States,Seattle,New York,South,TEC-PHO-10675,Technology,Phones,Phones Model 32,283.61,4,0.0,63.61
CA-2021-100158,2023-12-26,2023-12-31,First Class,CG-10017,Customer_515,Home Office,United States,Phoenix,Illinois,West,FUR-CHA-10109,Furniture,Chairs,Chairs Model 7,828.56,1,0.2,100.62
CA-2021-100159,2022-05-09,2022-05-11,Same Day,CG-10080,Customer_383,Corporate,United States,Chicago,Texas,West,TEC-ACC-10713,Technology,Accessories,Accessories Model 15,1243.36,5,0.3,-49.24
CA-2021-100160,2021-03-06,2021-03-07,Second Class,CG-10719,Customer_176,Consumer,United States,Chicago,Illinois,Central,OFF-STO-10579,Office Supplies,Storage,Storage Model 7,816.5,7,0.5,-135.81
CA-2021-100161,2022-04-16,2022-04-18,Second Class,CG-10700,Customer_288,Home Office,United States,Houston,Arizona,East,TEC-PHO-10183,Technology,Phones,Phones Model 21,1803.53,10,0.5,-67.35
CA-2021-100162,2021-10-23,2021-10-30,Standard Class,CG-10580,Customer_399,Home Office,United States,Houston,Washington,South,FUR-TAB-10773,Furniture,Tables,Tables Model 48,1643.17,7,0.0,-33.58
CA-2021-100163,2023-10-23,2023-10-29,Second Class,CG-10348,Customer_620,Home Office,United States,Houston,Illinois,Central,FUR-CHA-10030,Furniture,Chairs,Chairs Model 41,1948.9,1,0.0,121.32
CA-2021-100164,2023-10-02,2023-10-04,Same Day,CG-10087,Customer_791,Home Office,United States,Seattle,California,East,OFF-PAP-10084,Office Supplies,Paper,Paper Model 18,718.06,7,0.4,-63.59
CA-2021-100165,2021-11-12,2021-11-18,First Class,CG-10455,Customer_369,Corporate,United States,New York,California,East,FUR-FUR-10191,Furniture,Furnishings,Furnishings Model 28,785.35,6,0.0,-113.94
CA-2021-100166,2023-11-16,2023-11-20,First Class,CG-10394,Customer_13,Corporate,United States,Chicago,Illinois,East,OFF-SUP-10742,Office Supplies,Supplies,Supplies Model 36,215.55,2,0.3,28.57
CA-2021-100167,2023-02-19,2023-02-21,Second Class,CG-10171,Customer_446,Corporate,United States,Chicago,Washington,South,FUR-TAB-10801,Furniture,Tables,Tables Model 5,286.29,5,0.2,27.45
CA-2021-100168,2022-05-21,2022-05-27,Standard Class,CG-10311,Customer_7,Corporate,United States,Seattle,Texas,South,OFF-APP-10823,Office Supplies,Appliances,Appliances Model 22,1253.82,10,0.1,93.68
CA-2021-100169,2023-06-01,2023-06-08,Standard Class,CG-10490,Customer_322,Consumer,United States,Chicago,Washington,Central,OFF-ENV-10752,Office Supplies,Envelopes,Envelopes Model 45,1648.84,10,0.0,-32.55
CA-2021-100170,2022-05-12,2022-05-15,Standard Class,CG-10606,Customer_559,Consumer,United States,Phoenix,Texas,East,TEC-COP-10975,Technology,Copiers,Copiers Model 47,758.35,7,0.3,-99.85
CA-2021-100171,2023-06-17,2023-06-24,Standard Class,CG-10648,Customer_311,Consumer,United States,Seattle,Arizona,West,OFF-BIN-10732,Office Supplies,Binders,Binders Model 28,589.75,2,0.4,120.18
CA-2021-100172,2023-07-09,2023-07-14,First Class,CG-10718,Customer_550,Home Office,United States,Phoenix,New York,East,OFF-STO-10787,Office Supplies,Storage,Storage Model 16,963.68,7,0.4,121.6
CA-2021-100173,2021-12-07,2021-12-13,First Class,CG-10440,Customer_109,Consumer,United States,New York,Washington,West,TEC-MAC-10522,Technology,Machines,Machines Model 48,1229.23,10,0.4,467.21
CA-2021-100174,2023-07-02,2023-07-05,Second Class,CG-10494,Customer_108,Corporate,United States,Chicago,New York,East,TEC-ACC-10851,Technology,Accessories,Accessories Model 47,788.36,10,0.0,5.5
CA-2021-100175,2022-10-01,2022-10-04,Second Class,CG-10448,Customer_740,Home Office,United States,Chicago,Washington,East,FUR-BOO-10307,Furniture,Bookcases,Bookcases Model 3,916.11,4,0.5,8.23
CA-2021-100176,2021-02-16,2021-02-23,Standard Class,CG-10528,Customer_179,Home Office,United States,Los Angeles,Washington,South,TEC-PHO-10981,Technology,Phones,Phones Model 30,692.73,2,0.0,247.97
CA-2021-100177,2022-01-13,2022-01-15,Standard Class,CG-10460,Customer_607,Corporate,United States,Chicago,New York,West,FUR-FUR-10210,Furniture,Furnishings,Furnishings Model 18,1284.55,7,0.4,-234.41
CA-2021-100178,2021-07-28,2021-08-04,Same Day,CG-10116,Customer_269,Home Office,United States,Chicago,Texas,Central,TEC-PHO-10611,Technology,Phones,Phones Model 25,1745.24,3,0.3,-7.69
CA-2021-100179,2021-08-22,2021-08-25,First Class,CG-10629,Customer_605,Consumer,United States,Phoenix,California,Central,TEC-COP-10120,Technology,Copiers,Copiers Model 16,710.45,8,0.0,204.78
CA-2021-100180,2022-01-10,2022-01-13,Standard Class,CG-10588,Customer_393,Corporate,United States,Los Angeles,Illinois,West,OFF-STO-10568,Office Supplies,Storage,Storage Model 11,1389.94,9,0.4,70.81
CA-2021-100181,2021-10-15,2021-10-17,Second Class,CG-10496,Customer_140,Consumer,United States,Chicago,Texas,South,OFF-APP-10418,Office Supplies,Appliances,Appliances Model 44,636.01,8,0.0,203.09
CA-2021-100182,2023-06-29,2023-07-03,Standard Class,CG-10299,Customer_34,Corporate,United States,Los Angeles,Texas,Central,OFF-FAS-10172,Office Supplies,Fasteners,Fasteners Model 50,342.83,10,0.0,95.15
CA-2021-100183,2023-11-13,2023-11-14,Second Class,CG-10778,Customer_737,Corporate,United States,Houston,California,South,OFF-PAP-10104,Office Supplies,Paper,Paper Model 48,1149.7,5,0.3,143.97
CA-2021-100184,2022-09-02,2022-09-09,Second Class,CG-10449,Customer_121,Consumer,United States,Los Angeles,Arizona,Central,TEC-ACC-10881,Technology,Accessories,Accessories Model 46,1998.63,8,0.2,18.28
CA-2021-100185,2021-12-06,2021-12-11,First Class,CG-10545,Customer_288,Home Office,United States,Houston,California,Central,TEC-COP-10720,Technology,Copiers,Copiers Model 19,287.08,4,0.1,81.32
CA-2021-100186,2023-11-20,2023-11-26,First Class,CG-10671,Customer_130,Home Office,United States,Los Angeles,California,West,OFF-APP-10728,Office Supplies,Appliances,Appliances Model 21,1632.21,3,0.4,573.33
CA-2021-100187,2023-09-30,2023-10-02,Second Class,CG-10648,Customer_788,Consumer,United States,Chicago,Texas,Central,FUR-FUR-10711,Furniture,Furnishings,Furnishings Model 24,1159.08,5,0.4,29.1
CA-2021-100188,2022-11-02,2022-11-07,First Class,CG-10064,Customer_548,Corporate,United States,Los Angeles,Illinois,West,OFF-PAP-10506,Office Supplies,Paper,Paper Model 18,14.92,2,0.5,2.7
CA-2021-100189,2022-11-23,2022-11-28,Second Class,CG-10047,Customer_102,Home Office,United States,Chicago,New York,East,OFF-APP-10951,Office Supplies,Appliances,Appliances Model 11,1160.09,10,0.5,316.68
CA-2021-100190,2021-01-02,2021-01-06,First Class,CG-10095,Customer_671,Corporate,United States,Seattle,New York,Central,OFF-PAP-10680,Office Supplies,Paper,Paper Model 42,412.61,3,0.2,-43.16
CA-2021-100191,2023-03-23,2023-03-29,Second Class,CG-10001,Customer_219,Corporate,United States,New York,California,West,FUR-CHA-10531,Furniture,Chairs,Chairs Model 44,617.96,4,0.4,119.45
CA-2021-100192,2021-01-17,2021-01-23,Same Day,CG-10072,Customer_235,Corporate,United States,New York,Arizona,East,OFF-LAB-10105,Office Supplies,Labels,Labels Model 21,693.71,2,0.4,150.13
CA-2021-100193,2021-10-08,2021-10-12,Second Class,CG-10624,Customer_666,Consumer,United States,Chicago,Washington,West,OFF-APP-10643,Office Supplies,Appliances,Appliances Model 48,1549.19,3,0.0,-246.25
CA-2021-100194,2023-06-26,2023-07-03,Same Day,CG-10359,Customer_440,Corporate,United States,Los Angeles,California,Central,FUR-FUR-10660,Furniture,Furnishings,Furnishings Model 6,442.32,2,0.0,111.23
CA-2021-100195,2021-02-24,2021-03-03,Standard Class,CG-10765,Customer_402,Corporate,United States,Phoenix,New York,West,FUR-BOO-10506,Furniture,Bookcases,Bookcases Model 25,1695.67,5,0.1,187.62
CA-2021-100196,2023-10-21,2023-10-27,First Class,CG-10135,Customer_397,Home Office,United States,Chicago,Washington,West,FUR-TAB-10781,Furniture,Tables,Tables Model 31,1191.92,9,0.0,467.39
CA-2021-100197,2021-05-19,2021-05-20,Same Day,CG-10518,Customer_294,Home Office,United States,Phoenix,Texas,South,FUR-CHA-10433,Furniture,Chairs,Chairs Model 45,531.75,1,0.0,196.33
CA-2021-100198,2021-11-09,2021-11-12,Standard Class,CG-10549,Customer_335,Corporate,United States,Houston,Arizona,East,OFF-STO-10317,Office Supplies,Storage,Storage Model 45,176.36,2,0.1,67.83
CA-2021-100199,2021-04-29,2021-05-01,Second Class,CG-10316,Customer_683,Home Office,United States,Phoenix,Arizona,West,OFF-BIN-10122,Office Supplies,Binders,Binders Model 1,181.56,7,0.0,13.08
CA-2021-100200,2021-01-24,2021-01-26,Standard Class,CG-10767,Customer_276,Home Office,United States,New York,New York,Central,TEC-ACC-10826,Technology,Accessories,Accessories Model 28,997.86,6,0.2,-99.61
CA-2021-100201,2021-05-11,2021-05-14,First Class,CG-10056,Customer_512,Home Office,United States,Los Angeles,Washington,West,OFF-SUP-10261,Office Supplies,Supplies,Supplies Model 50,1427.52,10,0.0,139.45
CA-2021-100202,2022-04-13,2022-04-19,Same Day,CG-10372,Customer_393,Consumer,United States,Los Angeles,New York,South,FUR-CHA-10229,Furniture,Chairs,Chairs Model 21,1022.56,1,0.0,-54.47
CA-2021-100203,2022-10-18,2022-10-21,Second Class,CG-10183,Customer_229,Home Office,United States,New York,Illinois,East,FUR-FUR-10898,Furniture,Furnishings,Furnishings Model 30,1653.73,10,0.3,-212.27
CA-2021-100204,2022-11-02,2022-11-03,First Class,CG-10757,Customer_638,Consumer,United States,Chicago,Washington,South,OFF-APP-10791,Office Supplies,Appliances,Appliances Model 50,1110.65,1,0.3,-88.4
CA-2021-100205,2021-11-05,2021-11-06,Second Class,CG-10343,Customer_2,Home Office,United States,Chicago,Arizona,Central,FUR-TAB-10106,Furniture,Tables,Tables Model 14,1865.47,1,0.1,233.05
CA-2021-100206,2023-05-10,2023-05-14,Standard Class,CG-10532,Customer_423,Home Office,United States,Seattle,Illinois,East,TEC-ACC-10594,Technology,Accessories,Accessories Model 7,1922.76,3,0.2,-277.23
CA-2021-100207,2023-03-19,2023-03-20,Standard Class,CG-10242,Customer_299,Corporate,United States,Seattle,Illinois,Central,TEC-ACC-10325,Technology,Accessories,Accessories Model 29,1187.87,1,0.4,234.56
CA-2021-100208,2021-06-02,2021-06-04,Standard Class,CG-10460,Customer_478,Corporate,United States,Chicago,New York,Central,OFF-BIN-10987,Office Supplies,Binders,Binders Model 50,280.86,10,0.0,-29.98
CA-2021-100209,2022-09-24,2022-09-28,First Class,CG-10721,Customer_714,Home Office,United States,New York,California,Central,FUR-FUR-10151,Furniture,Furnishings,Furnishings Model 6,537.37,2,0.0,-56.66
CA-2021-100210,2022-12-30,2023-01-03,Standard Class,CG-10031,Customer_415,Corporate,United States,Houston,Arizona,West,TEC-ACC-10096,Technology,Accessories,Accessories Model 30,1031.78,5,0.2,301.34
CA-2021-100211,2021-09-06,2021-09-07,Same Day,CG-10381,Customer_703,Home Office,United States,Phoenix,New York,Central,FUR-TAB-10939,Furniture,Tables,Tables Model 5,132.72,4,0.0,-10.77
CA-2021-100212,2022-02-09,2022-02-15,First Class,CG-10125,Customer_44,Corporate,United States,New York,California,South,FUR-CHA-10841,Furniture,Chairs,Chairs Model 47,892.43,3,0.0,306.15
CA-2021-100213,2021-03-02,2021-03-06,Standard Class,CG-10281,Customer_287,Corporate,United States,Los Angeles,New York,West,OFF-PAP-10662,Office Supplies,Paper,Paper Model 19,1369.59,3,0.3,-97.47
CA-2021-100214,2023-09-09,2023-09-10,Standard Class,CG-10645,Customer_557,Consumer,United States,Chicago,Arizona,Central,OFF-FAS-10491,Office Supplies,Fasteners,Fasteners Model 35,184.57,7,0.0,9.51
CA-2021-100215,2023-10-26,2023-10-29,Standard Class,CG-10030,Customer_288,Consumer,United States,Chicago,Texas,Central,OFF-ENV-10785,Office Supplies,Envelopes,Envelopes Model 38,782.88,3,0.0,-6.79
CA-2021-100216,2021-07-25,2021-07-27,Standard Class,CG-10589,Customer_398,Corporate,United States,Los Angeles,California,West,FUR-TAB-10606,Furniture,Tables,Tables Model 21,1317.16,5,0.0,340.39
CA-2021-100217,2021-02-27,2021-03-05,Standard Class,CG-10504,Customer_556,Corporate,United States,Los Angeles,Illinois,East,TEC-MAC-10092,Technology,Machines,Machines Model 4,1404.12,10,0.0,193.58
CA-2021-100218,2021-02-10,2021-02-15,First Class,CG-10734,Customer_182,Corporate,United States,New York,New York,West,FUR-TAB-10600,Furniture,Tables,Tables Model 46,961.2,6,0.1,272.85
CA-2021-100219,2023-12-14,2023-12-21,Same Day,CG-10600,Customer_104,Corporate,United States,Seattle,Washington,West,FUR-CHA-10999,Furniture,Chairs,Chairs Model 11,736.13,2,0.3,163.95
CA-2021-100220,2023-09-25,2023-10-01,Standard Class,CG-10387,Customer_315,Home Office,United States,Phoenix,Washington,West,TEC-COP-10181,Technology,Copiers,Copiers Model 47,641.39,9,0.3,-42.37
CA-2021-100221,2021-03-08,2021-03-10,Second Class,CG-10508,Customer_145,Corporate,United States,Phoenix,New York,West,FUR-FUR-10355,Furniture,Furnishings,Furnishings Model 21,1208.75,10,0.1,222.15
CA-2021-100222,2022-11-19,2022-11-23,First Class,CG-10262,Customer_111,Home Office,United States,New York,New York,South,FUR-CHA-10448,Furniture,Chairs,Chairs Model 47,32.68,4,0.1,7.06
CA-2021-100223,2023-04-28,2023-05-02,Same Day,CG-10591,Customer_667,Home Office,United States,Los Angeles,California,South,OFF-ART-10075,Office Supplies,Art,Art Model 3,1764.72,6,0.4,-245.55
CA-2021-100224,2022-10-15,2022-10-18,Same Day,CG-10164,Customer_750,Consumer,United States,Houston,New York,Central,OFF-LAB-10608,Office Supplies,Labels,Labels Model 40,1903.81,2,0.3,-186.45
CA-2021-100225,2023-06-03,2023-06-09,First Class,CG-10210,Customer_195,Corporate,United States,Phoenix,Texas,Central,OFF-LAB-10676,Office Supplies,Labels,Labels Model 19,338.34,7,0.0,-56.8
CA-2021-100226,2021-07-16,2021-07-17,First Class,CG-10003,Customer_438,Consumer,United States,Seattle,Arizona,South,OFF-BIN-10204,Office Supplies,Binders,Binders Model 7,791.88,9,0.5,-85.4
CA-2021-100227,2021-12-16,2021-12-22,First Class,CG-10407,Customer_483,Corporate,United States,Phoenix,Washington,East,FUR-TAB-10657,Furniture,Tables,Tables Model 35,590.7,2,0.5,180.91
CA-2021-100228,2023-01-30,2023-02-03,Same Day,CG-10269,Customer_232,Corporate,United States,Houston,New York,West,OFF-ART-10770,Office Supplies,Art,Art Model 45,745.11,8,0.0,-31.31
CA-2021-100229,2021-06-25,2021-07-01,Standard Class,CG-10566,Customer_63,Corporate,United States,Houston,Illinois,South,TEC-PHO-10586,Technology,Phones,Phones Model 16,694.14,9,0.4,265.46
CA-2021-100230,2021-06-11,2021-06-15,Same Day,CG-10177,Customer_172,Consumer,United States,Los Angeles,California,East,OFF-APP-10433,Office Supplies,Appliances,Appliances Model 6,1806.53,1,0.0,-230.93
CA-2021-100231,2022-02-18,2022-02-25,Second Class,CG-10089,Customer_398,Home Office,United States,Chicago,Texas,Central,TEC-COP-10877,Technology,Copiers,Copiers Model 18,1258.18,10,0.2,-10.25
CA-2021-100232,2021-01-26,2021-02-02,Standard Class,CG-10151,Customer_581,Home Office,United States,Houston,New York,East,TEC-COP-10576,Technology,Copiers,Copiers Model 50,1403.82,10,0.4,-185.99
CA-2021-100233,2022-12-06,2022-12-10,First Class,CG-10412,Customer_148,Home Office,United States,Houston,Arizona,South,FUR-BOO-10039,Furniture,Bookcases,Bookcases Model 26,535.63,8,0.5,-95.09
