product_id,product_name,category,sub_category
TEC-COP-10645,Copiers Model 29,Technology,Copiers
TEC-ACC-10867,Accessories Model 39,Technology,Accessories
TEC-COP-10402,Copiers Model 25,Technology,Copiers
TEC-ACC-10632,Accessories Model 28,Technology,Accessories
TEC-MAC-10730,Machines Model 14,Technology,Machines
FUR-BOO-10418,Bookcases Model 10,Furniture,Bookcases
FUR-BOO-10703,Bookcases Model 14,Furniture,Bookcases
TEC-COP-10005,Copiers Model 17,Technology,Copiers
TEC-COP-10091,Copiers Model 21,Technology,Copiers
TEC-COP-10529,Copiers Model 21,Technology,Copiers
OFF-ART-10167,Art Model 46,Office Supplies,Art
OFF-FAS-10889,Fasteners Model 19,Office Supplies,Fasteners
FUR-TAB-10252,Tables Model 50,Furniture,Tables
OFF-STO-10464,Storage Model 41,Office Supplies,Storage
OFF-LAB-10761,Labels Model 5,Office Supplies,Labels
TEC-COP-10123,Copiers Model 20,Technology,Copiers
OFF-ENV-10953,Envelopes Model 32,Office Supplies,Envelopes
TEC-PHO-10582,Phones Model 4,Technology,Phones
TEC-PHO-10116,Phones Model 48,Technology,Phones
TEC-COP-10638,Copiers Model 17,Technology,Copiers
OFF-ART-10013,Art Model 11,Office Supplies,Art
TEC-COP-10089,Copiers Model 9,Technology,Copiers
OFF-ART-10206,Art Model 19,Office Supplies,Art
TEC-COP-10237,Copiers Model 46,Technology,Copiers
OFF-LAB-10134,Labels Model 19,Office Supplies,Labels
TEC-COP-10683,Copiers Model 31,Technology,Copiers
FUR-TAB-10367,Tables Model 17,Furniture,Tables
OFF-ART-10498,Art Model 17,Office Supplies,Art
OFF-ENV-10800,Envelopes Model 40,Office Supplies,Envelopes
TEC-PHO-10750,Phones Model 7,Technology,Phones
FUR-BOO-10087,Bookcases Model 18,Furniture,Bookcases
OFF-FAS-10966,Fasteners Model 2,Office Supplies,Fasteners
OFF-ART-10676,Art Model 42,Office Supplies,Art
FUR-CHA-10717,Chairs Model 26,Furniture,Chairs
OFF-BIN-10532,Binders Model 35,Office Supplies,Binders
OFF-BIN-10852,Binders Model 50,Office Supplies,Binders
OFF-FAS-10586,Fasteners Model 48,Office Supplies,Fasteners
FUR-FUR-10532,Furnishings Model 48,Furniture,Furnishings
FUR-CHA-10487,Chairs Model 14,Furniture,Chairs
OFF-STO-10843,Storage Model 11,Office Supplies,Storage
FUR-TAB-10943,Tables Model 8,Furniture,Tables
TEC-COP-10028,Copiers Model 10,Technology,Copiers
FUR-FUR-10427,Furnishings Model 31,Furniture,Furnishings
TEC-MAC-10091,Machines Model 40,Technology,Machines
TEC-COP-10585,Copiers Model 41,Technology,Copiers
TEC-MAC-10985,Machines Model 2,Technology,Machines
OFF-BIN-10447,Binders Model 12,Office Supplies,Binders
OFF-LAB-10314,Labels Model 27,Office Supplies,Labels
TEC-ACC-10264,Accessories Model 25,Technology,Accessories
FUR-CHA-10067,Chairs Model 31,Furniture,Chairs
FUR-FUR-10801,Furnishings Model 10,Furniture,Furnishings
OFF-SUP-10955,Supplies Model 31,Office Supplies,Supplies
OFF-APP-10742,Appliances Model 36,Office Supplies,Appliances
OFF-FAS-10470,Fasteners Model 39,Office Supplies,Fasteners
OFF-LAB-10780,Labels Model 26,Office Supplies,Labels
TEC-PHO-10127,Phones Model 30,Technology,Phones
OFF-BIN-10239,Binders Model 32,Office Supplies,Binders
OFF-LAB-10565,Labels Model 13,Office Supplies,Labels
TEC-ACC-10993,Accessories Model 45,Technology,Accessories
TEC-MAC-10370,Machines Model 34,Technology,Machines
FUR-TAB-10706,Tables Model 28,Furniture,Tables
FUR-TAB-10110,Tables Model 31,Furniture,Tables
FUR-FUR-10104,Furnishings Model 44,Furniture,Furnishings
FUR-CHA-10347,Chairs Model 42,Furniture,Chairs
TEC-PHO-10363,Phones Model 27,Technology,Phones
OFF-PAP-10150,Paper Model 31,Office Supplies,Paper
OFF-ENV-10804,Envelopes Model 5,Office Supplies,Envelopes
OFF-BIN-10465,Binders Model 3,Office Supplies,Binders
OFF-BIN-10409,Binders Model 12,Office Supplies,Binders
FUR-BOO-10203,Bookcases Model 13,Furniture,Bookcases
OFF-ART-10388,Art Model 42,Office Supplies,Art
FUR-BOO-10196,Bookcases Model 35,Furniture,Bookcases
OFF-ENV-10644,Envelopes Model 18,Office Supplies,Envelopes
FUR-FUR-10183,Furnishings Model 21,Furniture,Furnishings
TEC-MAC-10916,Machines Model 13,Technology,Machines
OFF-BIN-10455,Binders Model 34,Office Supplies,Binders
OFF-BIN-10025,Binders Model 12,Office Supplies,Binders
OFF-BIN-10039,Binders Model 35,Office Supplies,Binders
FUR-BOO-10788,Bookcases Model 20,Furniture,Bookcases
OFF-ENV-10485,Envelopes Model 15,Office Supplies,Envelopes
TEC-COP-10142,Copiers Model 37,Technology,Copiers
FUR-BOO-10333,Bookcases Model 38,Furniture,Bookcases
FUR-CHA-10111,Chairs Model 22,Furniture,Chairs
TEC-COP-10210,Copiers Model 15,Technology,Copiers
OFF-SUP-10489,Supplies Model 48,Office Supplies,Supplies
FUR-FUR-10514,Furnishings Model 46,Furniture,Furnishings
TEC-COP-10471,Copiers Model 30,Technology,Copiers
TEC-PHO-10921,Phones Model 40,Technology,Phones
TEC-COP-10682,Copiers Model 5,Technology,Copiers
TEC-ACC-10168,Accessories Model 17,Technology,Accessories
FUR-CHA-10726,Chairs Model 9,Furniture,Chairs
OFF-PAP-10621,Paper Model 7,Office Supplies,Paper
FUR-BOO-10221,Bookcases Model 46,Furniture,Bookcases
FUR-TAB-10785,Tables Model 13,Furniture,Tables
FUR-BOO-10816,Bookcases Model 43,Furniture,Bookcases
FUR-TAB-10237,Tables Model 14,Furniture,Tables
FUR-BOO-10044,Bookcases Model 5,Furniture,Bookcases
FUR-FUR-10340,Furnishings Model 12,Furniture,Furnishings
TEC-MAC-10631,Machines Model 49,Technology,Machines
FUR-BOO-10657,Bookcases Model 3,Furniture,Bookcases
FUR-FUR-10248,Furnishings Model 14,Furniture,Furnishings
TEC-PHO-10976,Phones Model 13,Technology,Phones
FUR-TAB-10250,Tables Model 28,Furniture,Tables
FUR-TAB-10451,Tables Model 28,Furniture,Tables
TEC-COP-10566,Copiers Model 47,Technology,Copiers
FUR-BOO-10158,Bookcases Model 13,Furniture,Bookcases
FUR-CHA-10418,Chairs Model 3,Furniture,Chairs
FUR-FUR-10948,Furnishings Model 28,Furniture,Furnishings
TEC-ACC-10253,Accessories Model 39,Technology,Accessories
TEC-ACC-10708,Accessories Model 20,Technology,Accessories
TEC-COP-10715,Copiers Model 20,Technology,Copiers
FUR-TAB-10202,Tables Model 32,Furniture,Tables
FUR-CHA-10889,Chairs Model 41,Furniture,Chairs
FUR-CHA-10272,Chairs Model 49,Furniture,Chairs
FUR-CHA-10379,Chairs Model 44,Furniture,Chairs
OFF-ENV-10026,Envelopes Model 39,Office Supplies,Envelopes
FUR-BOO-10992,Bookcases Model 48,Furniture,Bookcases
TEC-ACC-10977,Accessories Model 8,Technology,Accessories
OFF-SUP-10681,Supplies Model 31,Office Supplies,Supplies
TEC-PHO-10386,Phones Model 46,Technology,Phones
TEC-COP-10586,Copiers Model 24,Technology,Copiers
FUR-BOO-10532,Bookcases Model 43,Furniture,Bookcases
TEC-ACC-10149,Accessories Model 48,Technology,Accessories
TEC-PHO-10060,Phones Model 22,Technology,Phones
FUR-TAB-10432,Tables Model 44,Furniture,Tables
OFF-ENV-10770,Envelopes Model 38,Office Supplies,Envelopes
FUR-BOO-10370,Bookcases Model 47,Furniture,Bookcases
TEC-PHO-10607,Phones Model 28,Technology,Phones
FUR-FUR-10796,Furnishings Model 30,Furniture,Furnishings
TEC-COP-10023,Copiers Model 38,Technology,Copiers
TEC-COP-10730,Copiers Model 35,Technology,Copiers
FUR-FUR-10882,Furnishings Model 39,Furniture,Furnishings
TEC-ACC-10086,Accessories Model 8,Technology,Accessories
TEC-MAC-10711,Machines Model 21,Technology,Machines
TEC-MAC-10605,Machines Model 23,Technology,Machines
OFF-ART-10962,Art Model 45,Office Supplies,Art
FUR-TAB-10987,Tables Model 39,Furniture,Tables
FUR-CHA-10010,Chairs Model 7,Furniture,Chairs
OFF-BIN-10564,Binders Model 18,Office Supplies,Binders
TEC-PHO-10673,Phones Model 9,Technology,Phones
OFF-FAS-10078,Fasteners Model 47,Office Supplies,Fasteners
FUR-CHA-10509,Chairs Model 33,Furniture,Chairs
TEC-PHO-10621,Phones Model 29,Technology,Phones
FUR-TAB-10935,Tables Model 44,Furniture,Tables
FUR-CHA-10913,Chairs Model 40,Furniture,Chairs
OFF-LAB-10103,Labels Model 28,Office Supplies,Labels
OFF-BIN-10404,Binders Model 24,Office Supplies,Binders
OFF-ENV-10367,Envelopes Model 46,Office Supplies,Envelopes
FUR-CHA-10121,Chairs Model 27,Furniture,Chairs
OFF-SUP-10980,Supplies Model 7,Office Supplies,Supplies
FUR-TAB-10296,Tables Model 19,Furniture,Tables
OFF-STO-10485,Storage Model 46,Office Supplies,Storage
FUR-TAB-10631,Tables Model 13,Furniture,Tables
FUR-CHA-10112,Chairs Model 18,Furniture,Chairs
OFF-APP-10483,Appliances Model 18,Office Supplies,Appliances
TEC-PHO-10339,Phones Model 24,Technology,Phones
TEC-MAC-10042,Machines Model 38,Technology,Machines
TEC-ACC-10044,Accessories Model 9,Technology,Accessories
FUR-FUR-10429,Furnishings Model 34,Furniture,Furnishings
TEC-PHO-10169,Phones Model 29,Technology,Phones
TEC-COP-10310,Copiers Model 15,Technology,Copiers
OFF-APP-10843,Appliances Model 14,Office Supplies,Appliances
TEC-PHO-10058,Phones Model 41,Technology,Phones
FUR-BOO-10890,Bookcases Model 41,Furniture,Bookcases
TEC-ACC-10095,Accessories Model 32,Technology,Accessories
FUR-FUR-10837,Furnishings Model 26,Furniture,Furnishings
TEC-ACC-10617,Accessories Model 7,Technology,Accessories
OFF-FAS-10980,Fasteners Model 7,Office Supplies,Fasteners
TEC-MAC-10642,Machines Model 35,Technology,Machines
FUR-CHA-10671,Chairs Model 19,Furniture,Chairs
FUR-FUR-10945,Furnishings Model 6,Furniture,Furnishings
FUR-TAB-10896,Tables Model 7,Furniture,Tables
OFF-PAP-10738,Paper Model 31,Office Supplies,Paper
FUR-CHA-10492,Chairs Model 45,Furniture,Chairs
OFF-ENV-10393,Envelopes Model 6,Office Supplies,Envelopes
TEC-COP-10943,Copiers Model 8,Technology,Copiers
FUR-BOO-10120,Bookcases Model 45,Furniture,Bookcases
TEC-ACC-10030,Accessories Model 10,Technology,Accessories
OFF-ART-10481,Art Model 27,Office Supplies,Art
TEC-MAC-10011,Machines Model 26,Technology,Machines
OFF-PAP-10410,Paper Model 40,Office Supplies,Paper
FUR-TAB-10168,Tables Model 4,Furniture,Tables
OFF-FAS-10066,Fasteners Model 14,Office Supplies,Fasteners
TEC-PHO-10966,Phones Model 20,Technology,Phones
FUR-BOO-10514,Bookcases Model 50,Furniture,Bookcases
FUR-CHA-10826,Chairs Model 44,Furniture,Chairs
TEC-ACC-10912,Accessories Model 46,Technology,Accessories
TEC-COP-10510,Copiers Model 7,Technology,Copiers
OFF-ENV-10781,Envelopes Model 29,Office Supplies,Envelopes
TEC-ACC-10085,Accessories Model 44,Technology,Accessories
OFF-SUP-10384,Supplies Model 11,Office Supplies,Supplies
TEC-COP-10749,Copiers Model 7,Technology,Copiers
OFF-FAS-10465,Fasteners Model 3,Office Supplies,Fasteners
TEC-ACC-10216,Accessories Model 2,Technology,Accessories
TEC-COP-10685,Copiers Model 17,Technology,Copiers
FUR-CHA-10363,Chairs Model 45,Furniture,Chairs
TEC-COP-10014,Copiers Model 10,Technology,Copiers
OFF-ART-10037,Art Model 14,Office Supplies,Art
TEC-ACC-10016,Accessories Model 20,Technology,Accessories
OFF-ART-10106,Art Model 32,Office Supplies,Art
TEC-PHO-10876,Phones Model 31,Technology,Phones
FUR-BOO-10858,Bookcases Model 27,Furniture,Bookcases
TEC-ACC-10197,Accessories Model 40,Technology,Accessories
TEC-COP-10447,Copiers Model 15,Technology,Copiers
FUR-TAB-10011,Tables Model 41,Furniture,Tables
TEC-ACC-10668,Accessories Model 15,Technology,Accessories
TEC-PHO-10075,Phones Model 32,Technology,Phones
TEC-PHO-10120,Phones Model 22,Technology,Phones
OFF-PAP-10887,Paper Model 24,Office Supplies,Paper
FUR-TAB-10478,Tables Model 48,Furniture,Tables
OFF-FAS-10813,Fasteners Model 14,Office Supplies,Fasteners
TEC-COP-10460,Copiers Model 11,Technology,Copiers
FUR-BOO-10074,Bookcases Model 14,Furniture,Bookcases
TEC-MAC-10920,Machines Model 15,Technology,Machines
TEC-PHO-10698,Phones Model 49,Technology,Phones
OFF-ENV-10605,Envelopes Model 25,Office Supplies,Envelopes
FUR-CHA-10345,Chairs Model 42,Furniture,Chairs
FUR-CHA-10402,Chairs Model 20,Furniture,Chairs
TEC-COP-10330,Copiers Model 45,Technology,Copiers
TEC-COP-10270,Copiers Model 22,Technology,Copiers
TEC-COP-10684,Copiers Model 8,Technology,Copiers
TEC-ACC-10361,Accessories Model 36,Technology,Accessories
FUR-TAB-10213,Tables Model 38,Furniture,Tables
TEC-MAC-10798,Machines Model 26,Technology,Machines
FUR-CHA-10273,Chairs Model 2,Furniture,Chairs
OFF-ENV-10531,Envelopes Model 28,Office Supplies,Envelopes
FUR-CHA-10401,Chairs Model 26,Furniture,Chairs
FUR-TAB-10756,Tables Model 20,Furniture,Tables
TEC-ACC-10021,Accessories Model 12,Technology,Accessories
OFF-STO-10580,Storage Model 44,Office Supplies,Storage
OFF-BIN-10679,Binders Model 32,Office Supplies,Binders
OFF-ENV-10151,Envelopes Model 27,Office Supplies,Envelopes
FUR-TAB-10981,Tables Model 34,Furniture,Tables
FUR-BOO-10443,Bookcases Model 30,Furniture,Bookcases
TEC-MAC-10310,Machines Model 32,Technology,Machines
OFF-STO-10676,Storage Model 1,Office Supplies,Storage
FUR-BOO-10297,Bookcases Model 15,Furniture,Bookcases
FUR-FUR-10695,Furnishings Model 21,Furniture,Furnishings
TEC-ACC-10384,Accessories Model 28,Technology,Accessories
FUR-TAB-10980,Tables Model 50,Furniture,Tables
OFF-STO-10473,Storage Model 49,Office Supplies,Storage
TEC-COP-10758,Copiers Model 38,Technology,Copiers
TEC-PHO-10638,Phones Model 45,Technology,Phones
FUR-CHA-10948,Chairs Model 8,Furniture,Chairs
OFF-FAS-10189,Fasteners Model 10,Office Supplies,Fasteners
TEC-ACC-10683,Accessories Model 18,Technology,Accessories
OFF-FAS-10034,Fasteners Model 42,Office Supplies,Fasteners
TEC-COP-10525,Copiers Model 5,Technology,Copiers
FUR-TAB-10938,Tables Model 42,Furniture,Tables
OFF-FAS-10069,Fasteners Model 3,Office Supplies,Fasteners
FUR-CHA-10136,Chairs Model 41,Furniture,Chairs
TEC-ACC-10644,Accessories Model 43,Technology,Accessories
FUR-TAB-10194,Tables Model 14,Furniture,Tables
TEC-COP-10130,Copiers Model 34,Technology,Copiers
OFF-STO-10991,Storage Model 19,Office Supplies,Storage
FUR-TAB-10346,Tables Model 27,Furniture,Tables
OFF-BIN-10354,Binders Model 5,Office Supplies,Binders
OFF-STO-10021,Storage Model 4,Office Supplies,Storage
FUR-TAB-10118,Tables Model 29,Furniture,Tables
FUR-BOO-10821,Bookcases Model 1,Furniture,Bookcases
TEC-ACC-10620,Accessories Model 26,Technology,Accessories
OFF-STO-10889,Storage Model 42,Office Supplies,Storage
FUR-BOO-10933,Bookcases Model 9,Furniture,Bookcases
TEC-ACC-10975,Accessories Model 8,Technology,Accessories
FUR-FUR-10883,Furnishings Model 25,Furniture,Furnishings
TEC-ACC-10879,Accessories Model 35,Technology,Accessories
OFF-FAS-10255,Fasteners Model 50,Office Supplies,Fasteners
TEC-MAC-10582,Machines Model 43,Technology,Machines
OFF-APP-10593,Appliances Model 6,Office Supplies,Appliances
OFF-SUP-10238,Supplies Model 8,Office Supplies,Supplies
TEC-PHO-10553,Phones Model 46,Technology,Phones
OFF-APP-10045,Appliances Model 19,Office Supplies,Appliances
FUR-CHA-10324,Chairs Model 18,Furniture,Chairs
FUR-BOO-10081,Bookcases Model 23,Furniture,Bookcases
TEC-PHO-10620,Phones Model 17,Technology,Phones
OFF-ENV-10269,Envelopes Model 49,Office Supplies,Envelopes
TEC-ACC-10758,Accessories Model 28,Technology,Accessories
OFF-PAP-10388,Paper Model 21,Office Supplies,Paper
OFF-ART-10292,Art Model 21,Office Supplies,Art
OFF-ENV-10280,Envelopes Model 32,Office Supplies,Envelopes
OFF-BIN-10028,Binders Model 39,Office Supplies,Binders
FUR-TAB-10940,Tables Model 8,Furniture,Tables
TEC-PHO-10334,Phones Model 11,Technology,Phones
TEC-MAC-10194,Machines Model 36,Technology,Machines
TEC-PHO-10289,Phones Model 9,Technology,Phones
FUR-CHA-10428,Chairs Model 45,Furniture,Chairs
OFF-FAS-10612,Fasteners Model 23,Office Supplies,Fasteners
TEC-COP-10979,Copiers Model 21,Technology,Copiers
TEC-PHO-10274,Phones Model 33,Technology,Phones
FUR-FUR-10745,Furnishings Model 15,Furniture,Furnishings
OFF-LAB-10973,Labels Model 47,Office Supplies,Labels
FUR-FUR-10880,Furnishings Model 46,Furniture,Furnishings
FUR-BOO-10810,Bookcases Model 32,Furniture,Bookcases
FUR-TAB-10882,Tables Model 6,Furniture,Tables
FUR-CHA-10803,Chairs Model 21,Furniture,Chairs
OFF-SUP-10574,Supplies Model 18,Office Supplies,Supplies
OFF-APP-10591,Appliances Model 2,Office Supplies,Appliances
OFF-BIN-10085,Binders Model 10,Office Supplies,Binders
OFF-PAP-10329,Paper Model 45,Office Supplies,Paper
TEC-COP-10526,Copiers Model 36,Technology,Copiers
TEC-PHO-10890,Phones Model 8,Technology,Phones
FUR-FUR-10737,Furnishings Model 44,Furniture,Furnishings
OFF-SUP-10483,Supplies Model 30,Office Supplies,Supplies
FUR-BOO-10204,Bookcases Model 45,Furniture,Bookcases
FUR-FUR-10840,Furnishings Model 28,Furniture,Furnishings
TEC-MAC-10577,Machines Model 7,Technology,Machines
FUR-FUR-10951,Furnishings Model 40,Furniture,Furnishings
FUR-TAB-10334,Tables Model 20,Furniture,Tables
TEC-PHO-10728,Phones Model 10,Technology,Phones
OFF-SUP-10789,Supplies Model 43,Office Supplies,Supplies
OFF-FAS-10600,Fasteners Model 20,Office Supplies,Fasteners
OFF-STO-10280,Storage Model 41,Office Supplies,Storage
FUR-CHA-10722,Chairs Model 48,Furniture,Chairs
FUR-TAB-10340,Tables Model 44,Furniture,Tables
OFF-ART-10085,Art Model 12,Office Supplies,Art
OFF-LAB-10477,Labels Model 37,Office Supplies,Labels
TEC-PHO-10222,Phones Model 41,Technology,Phones
OFF-PAP-10285,Paper Model 9,Office Supplies,Paper
TEC-MAC-10363,Machines Model 38,Technology,Machines
OFF-ENV-10355,Envelopes Model 42,Office Supplies,Envelopes
TEC-MAC-10529,Machines Model 43,Technology,Machines
TEC-ACC-10162,Accessories Model 27,Technology,Accessories
OFF-ENV-10607,Envelopes Model 37,Office Supplies,Envelopes
TEC-COP-10431,Copiers Model 28,Technology,Copiers
OFF-FAS-10811,Fasteners Model 50,Office Supplies,Fasteners
FUR-BOO-10447,Bookcases Model 6,Furniture,Bookcases
TEC-ACC-10934,Accessories Model 31,Technology,Accessories
TEC-PHO-10625,Phones Model 39,Technology,Phones
OFF-STO-10291,Storage Model 20,Office Supplies,Storage
OFF-PAP-10671,Paper Model 26,Office Supplies,Paper
FUR-TAB-10759,Tables Model 41,Furniture,Tables
FUR-FUR-10007,Furnishings Model 22,Furniture,Furnishings
TEC-MAC-10910,Machines Model 39,Technology,Machines
TEC-MAC-10304,Machines Model 41,Technology,Machines
FUR-CHA-10914,Chairs Model 18,Furniture,Chairs
OFF-PAP-10391,Paper Model 33,Office Supplies,Paper
TEC-PHO-10812,Phones Model 13,Technology,Phones
TEC-MAC-10283,Machines Model 33,Technology,Machines
TEC-PHO-10613,Phones Model 41,Technology,Phones
OFF-STO-10650,Storage Model 39,Office Supplies,Storage
OFF-SUP-10545,Supplies Model 45,Office Supplies,Supplies
FUR-FUR-10298,Furnishings Model 49,Furniture,Furnishings
OFF-PAP-10240,Paper Model 25,Office Supplies,Paper
TEC-ACC-10563,Accessories Model 27,Technology,Accessories
OFF-BIN-10506,Binders Model 49,Office Supplies,Binders
OFF-APP-10392,Appliances Model 38,Office Supplies,Appliances
TEC-COP-10624,Copiers Model 16,Technology,Copiers
FUR-FUR-10483,Furnishings Model 46,Furniture,Furnishings
FUR-BOO-10996,Bookcases Model 30,Furniture,Bookcases
TEC-PHO-10887,Phones Model 34,Technology,Phones
OFF-FAS-10848,Fasteners Model 47,Office Supplies,Fasteners
FUR-BOO-10375,Bookcases Model 27,Furniture,Bookcases
TEC-MAC-10302,Machines Model 45,Technology,Machines
OFF-ENV-10730,Envelopes Model 19,Office Supplies,Envelopes
OFF-ART-10028,Art Model 14,Office Supplies,Art
TEC-MAC-10535,Machines Model 24,Technology,Machines
OFF-PAP-10229,Paper Model 10,Office Supplies,Paper
OFF-STO-10641,Storage Model 7,Office Supplies,Storage
OFF-SUP-10816,Supplies Model 48,Office Supplies,Supplies
FUR-TAB-10927,Tables Model 9,Furniture,Tables
TEC-MAC-10452,Machines Model 6,Technology,Machines
OFF-BIN-10603,Binders Model 41,Office Supplies,Binders
FUR-BOO-10167,Bookcases Model 12,Furniture,Bookcases
FUR-FUR-10327,Furnishings Model 50,Furniture,Furnishings
TEC-MAC-10785,Machines Model 18,Technology,Machines
FUR-TAB-10816,Tables Model 14,Furniture,Tables
TEC-COP-10255,Copiers Model 18,Technology,Copiers
TEC-COP-10332,Copiers Model 50,Technology,Copiers
TEC-COP-10570,Copiers Model 34,Technology,Copiers
OFF-LAB-10471,Labels Model 24,Office Supplies,Labels
OFF-BIN-10934,Binders Model 33,Office Supplies,Binders
OFF-LAB-10997,Labels Model 36,Office Supplies,Labels
FUR-TAB-10462,Tables Model 48,Furniture,Tables
FUR-BOO-10019,Bookcases Model 1,Furniture,Bookcases
FUR-BOO-10193,Bookcases Model 50,Furniture,Bookcases
FUR-TAB-10206,Tables Model 20,Furniture,Tables
FUR-FUR-10389,Furnishings Model 4,Furniture,Furnishings
OFF-PAP-10774,Paper Model 14,Office Supplies,Paper
FUR-FUR-10967,Furnishings Model 30,Furniture,Furnishings
FUR-CHA-10666,Chairs Model 42,Furniture,Chairs
OFF-PAP-10143,Paper Model 45,Office Supplies,Paper
OFF-LAB-10373,Labels Model 8,Office Supplies,Labels
FUR-CHA-10935,Chairs Model 27,Furniture,Chairs
FUR-FUR-10876,Furnishings Model 35,Furniture,Furnishings
OFF-ART-10766,Art Model 37,Office Supplies,Art
FUR-TAB-10231,Tables Model 17,Furniture,Tables
FUR-BOO-10765,Bookcases Model 25,Furniture,Bookcases
TEC-PHO-10643,Phones Model 37,Technology,Phones
