order_date,region,category,total_sales,total_profit,total_orders,avg_discount
2021-03-13,Central,Technology,143.79,4.27,1,0.3
2021-03-13,East,Furniture,3210.98,-151.26,2,0.15
2021-03-13,East,Office Supplies,4124.58,-275.95,3,0.1
2021-03-13,South,Furniture,307.65,54.44,1,0.4
2021-03-13,South,Office Supplies,1100.09,-6.45,1,0.0
2021-03-13,West,Furniture,1895.05,314.78,1,0.0
2021-03-13,West,Office Supplies,2377.99,-386.25,2,0.1
2021-03-14,Central,Furniture,3502.22,584.42,2,0.2
2021-03-14,Central,Office Supplies,2196.55,-43.11,2,0.25
2021-03-14,Central,Technology,956.17,-74.62,1,0.2
2021-03-14,East,Furniture,395.71,53.36,1,0.1
2021-03-14,East,Office Supplies,1330.85,222.98,1,0.2
2021-03-14,South,Office Supplies,5595.04,427.74,5,0.18
2021-03-14,South,Technology,1661.44,463.52,1,0.0
2021-03-14,West,Technology,1914.05,56.16,1,0.5
2021-03-15,Central,Office Supplies,1643.23,-21.68,1,0.0
2021-03-15,East,Office Supplies,3087.77,292.56,3,0.3333
2021-03-15,West,Furniture,466.72,4.49,1,0.0
2021-03-16,Central,Furniture,283.63,10.08,1,0.0
2021-03-16,East,Office Supplies,516.78,-72.51,1,0.4
2021-03-16,East,Technology,1984.77,-300.77,1,0.5
2021-03-16,South,Furniture,1603.09,-58.07,1,0.1
2021-03-16,South,Technology,1083.12,230.21,2,0.0
2021-03-16,West,Office Supplies,589.49,-106.03,1,0.5
2021-03-16,West,Technology,1145.82,282.21,1,0.1
2021-03-17,Central,Furniture,126.91,-17.18,1,0.0
2021-03-17,Central,Office Supplies,138.67,10.6,1,0.0
2021-03-17,Central,Technology,3593.17,235.19,2,0.1
2021-03-17,East,Technology,876.61,-44.25,1,0.0
2021-03-17,South,Furniture,2630.18,54.28,2,0.2
2021-03-17,West,Furniture,288.15,102.04,1,0.2
2021-03-17,West,Office Supplies,47.3,11.12,1,0.2
2021-03-18,Central,Furniture,574.67,60.94,1,0.2
2021-03-18,Central,Technology,2442.79,287.84,2,0.25
2021-03-18,East,Office Supplies,1012.41,203.77,1,0.4
2021-03-18,South,Office Supplies,1399.36,-22.97,2,0.25
2021-03-18,South,Technology,60.81,8.22,1,0.2
2021-03-18,West,Furniture,1590.54,-225.89,1,0.3
2021-03-18,West,Office Supplies,1848.37,723.07,1,0.0
2021-03-18,West,Technology,1668.13,543.02,2,0.2
2021-03-19,Central,Furniture,87.07,33.34,1,0.3
2021-03-19,Central,Office Supplies,2419.67,528.41,2,0.4
2021-03-19,Central,Technology,3445.36,721.26,2,0.05
2021-03-19,South,Technology,2008.08,-104.51,2,0.2
2021-03-19,West,Furniture,330.27,89.45,1,0.0
2021-03-20,Central,Office Supplies,376.11,25.4,1,0.4
2021-03-20,East,Technology,119.6,39.86,1,0.0
2021-03-20,South,Furniture,758.55,-88.28,1,0.0
2021-03-21,Central,Furniture,76.83,-11.42,1,0.0
2021-03-21,Central,Technology,1326.56,282.95,2,0.05
2021-03-21,South,Furniture,1049.89,-166.7,1,0.1
2021-03-21,West,Office Supplies,3548.64,893.94,4,0.2
2021-03-22,Central,Furniture,1655.96,602.77,2,0.0
2021-03-22,Central,Office Supplies,940.01,77.81,1,0.0
2021-03-22,Central,Technology,3750.88,107.48,3,0.1
2021-03-22,East,Furniture,923.67,94.46,1,0.0
2021-03-22,East,Office Supplies,323.86,-2.87,1,0.4
2021-03-22,East,Technology,1774.41,348.11,1,0.2
2021-03-22,South,Furniture,1408.73,134.98,1,0.3
2021-03-22,West,Furniture,1877.07,301.51,1,0.0
2021-03-22,West,Technology,218.67,16.62,1,0.4
2021-03-23,Central,Office Supplies,1093.45,388.58,1,0.2
2021-03-23,Central,Technology,1223.79,-174.35,2,0.1
2021-03-23,East,Office Supplies,1217.95,254.64,1,0.1
2021-03-23,East,Technology,563.16,111.42,1,0.3
2021-03-23,South,Furniture,2539.47,37.62,2,0.35
2021-03-23,South,Office Supplies,3643.22,-302.41,2,0.0
2021-03-23,West,Technology,225.8,75.04,1,0.0
2021-03-24,South,Furniture,1237.62,364.34,2,0.35
2021-03-24,South,Office Supplies,1525.33,-63.13,1,0.0
2021-03-25,Central,Furniture,350.69,39.26,1,0.1
2021-03-25,Central,Office Supplies,1211.22,-6.65,1,0.1
2021-03-25,Central,Technology,662.95,-19.78,1,0.4
2021-03-25,East,Furniture,3595.56,-66.86,2,0.0
2021-03-25,East,Technology,227.08,24.3,1,0.4
2021-03-25,South,Furniture,1152.34,-48.01,1,0.2
2021-03-25,West,Furniture,781.36,308.15,1,0.3
2021-03-25,West,Technology,1244.4,432.23,1,0.1
2021-03-26,Central,Furniture,1734.83,-9.45,2,0.35
2021-03-26,Central,Office Supplies,2311.95,117.37,2,0.25
2021-03-26,East,Furniture,2473.76,410.55,2,0.25
2021-03-26,South,Furniture,1133.31,168.83,2,0.25
2021-03-26,South,Office Supplies,1029.4,72.77,1,0.4
2021-03-26,West,Furniture,1798.95,-28.84,1,0.3
2021-03-26,West,Office Supplies,2004.19,297.39,2,0.05
2021-03-26,West,Technology,1285.44,345.68,1,0.1
2021-03-27,Central,Office Supplies,1396.81,397.26,1,0.4
2021-03-27,East,Office Supplies,541.95,136.66,1,0.5
2021-03-27,East,Technology,751.91,215.74,1,0.0
2021-03-27,South,Technology,1471.58,108.45,2,0.15
2021-03-27,West,Furniture,1435.28,-262.65,1,0.0
2021-03-27,West,Office Supplies,1069.32,-38.05,2,0.1
2021-03-28,Central,Furniture,691.86,264.12,1,0.2
2021-03-28,Central,Office Supplies,147.38,12.81,1,0.0
2021-03-28,Central,Technology,1338.89,222.51,1,0.0
2021-03-28,East,Technology,716.17,72.15,1,0.2
2021-03-28,South,Furniture,45.93,-5.95,1,0.1
2021-03-28,South,Technology,1410.05,180.81,1,0.0
2021-03-28,West,Furniture,1952.36,726.76,2,0.1
2021-03-28,West,Office Supplies,766.01,88.74,2,0.25
2021-03-29,East,Furniture,1229.94,82.89,1,0.2
2021-03-29,East,Office Supplies,2043.67,678.24,2,0.4
2021-03-29,South,Furniture,915.61,74.57,1,0.0
2021-03-29,South,Office Supplies,1261.6,251.88,1,0.0
2021-03-29,South,Technology,4895.05,702.75,3,0.1667
2021-03-30,Central,Office Supplies,811.95,-96.41,1,0.4
2021-03-30,East,Technology,1141.22,329.1,1,0.0
2021-03-30,South,Furniture,1334.55,7.02,1,0.0
2021-03-30,South,Office Supplies,1684.04,247.3,3,0.1
2021-03-30,West,Office Supplies,1806.61,535.97,1,0.4
2021-03-31,Central,Office Supplies,2839.63,-172.68,2,0.25
2021-03-31,Central,Technology,2677.13,333.16,2,0.3
2021-03-31,East,Furniture,538.55,151.69,1,0.1
2021-03-31,East,Office Supplies,1290.34,-197.52,1,0.3
2021-03-31,East,Technology,578.8,125.07,1,0.2
2021-03-31,South,Office Supplies,1300.76,437.83,2,0.0
2021-03-31,South,Technology,1797.99,-111.05,1,0.4
2021-03-31,West,Furniture,1285.38,298.24,1,0.1
2021-03-31,West,Technology,1496.95,-188.58,1,0.0
2021-04-01,Central,Furniture,2785.54,76.5,2,0.25
2021-04-01,Central,Office Supplies,419.4,50.12,1,0.4
2021-04-01,East,Furniture,2780.19,24.85,3,0.1333
2021-04-01,East,Office Supplies,1211.04,227.09,3,0.1667
2021-04-01,South,Furniture,2635.31,674.03,4,0.125
2021-04-01,South,Office Supplies,790.41,191.07,1,0.0
2021-04-01,West,Furniture,4829.1,1481.04,3,0.1667
2021-04-01,West,Technology,1764.9,8.91,2,0.25
2021-04-02,Central,Furniture,1093.84,-125.68,1,0.4
2021-04-02,Central,Office Supplies,1421.32,-32.32,1,0.0
2021-04-02,Central,Technology,406.47,102.43,1,0.4
2021-04-02,East,Office Supplies,1357.01,303.83,1,0.0
2021-04-02,East,Technology,265.07,-43.9,1,0.0
2021-04-02,South,Technology,2306.23,600.32,3,0.3667
2021-04-02,West,Technology,3622.29,1241.49,3,0.1667
2021-04-03,Central,Office Supplies,1020.77,233.67,1,0.5
2021-04-03,Central,Technology,1393.07,215.19,1,0.0
2021-04-03,East,Furniture,1054.81,131.74,1,0.4
2021-04-03,East,Office Supplies,697.47,241.32,1,0.3
2021-04-03,East,Technology,224.19,-32.13,1,0.4
2021-04-03,South,Furniture,3672.07,177.3,5,0.1
2021-04-03,South,Office Supplies,1912.88,685.37,1,0.4
2021-04-03,South,Technology,3467.97,59.34,3,0.2333
2021-04-03,West,Office Supplies,1845.68,1.01,1,0.4
2021-04-04,Central,Furniture,3224.66,-51.47,3,0.2667
2021-04-04,Central,Office Supplies,3489.75,546.96,4,0.225
2021-04-04,Central,Technology,1500.94,384.74,1,0.0
2021-04-04,East,Technology,172.51,13.88,1,0.2
2021-04-04,South,Furniture,1944.56,-303.81,1,0.1
2021-04-04,West,Furniture,3445.54,-4.04,4,0.075
2021-04-04,West,Office Supplies,316.42,-3.28,1,0.0
2021-04-05,Central,Office Supplies,232.53,-1.88,1,0.4
2021-04-05,South,Furniture,1334.42,336.37,2,0.1
2021-04-05,South,Office Supplies,2254.35,641.18,2,0.45
2021-04-05,South,Technology,3471.22,-572.29,2,0.3
2021-04-05,West,Furniture,931.06,-71.1,1,0.3
2021-04-06,Central,Office Supplies,601.63,-119.01,1,0.1
2021-04-06,Central,Technology,686.4,18.43,1,0.1
2021-04-06,East,Furniture,317.6,122.69,1,0.5
2021-04-06,East,Office Supplies,1756.65,548.15,1,0.0
2021-04-06,East,Technology,1021.51,58.98,2,0.0
2021-04-06,South,Technology,1923.36,528.03,2,0.25
2021-04-07,Central,Furniture,928.98,208.74,1,0.5
2021-04-07,Central,Office Supplies,1258.13,253.13,1,0.3
2021-04-07,East,Furniture,2220.76,499.99,2,0.15
2021-04-07,East,Office Supplies,1691.5,-106.47,1,0.3
2021-04-07,West,Furniture,1837.6,-18.84,1,0.5
2021-04-08,Central,Furniture,1671.63,297.23,1,0.0
2021-04-08,Central,Office Supplies,1898.13,-233.69,1,0.0
2021-04-08,Central,Technology,1979.42,-373.03,1,0.0
2021-04-08,East,Furniture,1265.78,-82.37,1,0.0
2021-04-08,East,Office Supplies,2196.85,-313.43,2,0.2
2021-04-08,East,Technology,1152.75,-11.32,1,0.0
2021-04-08,South,Furniture,1999.63,336.63,1,0.3
2021-04-08,South,Technology,4188.68,483.4,4,0.075
2021-04-08,West,Office Supplies,1206.43,475.83,1,0.4
2021-04-09,East,Furniture,467.81,-60.49,1,0.2
2021-04-09,South,Office Supplies,325.11,48.18,1,0.0
2021-04-09,West,Furniture,1720.19,-59.57,1,0.0
2021-04-09,West,Technology,4779.41,963.76,4,0.125
2021-04-10,Central,Furniture,569.9,-16.27,1,0.5
2021-04-10,East,Furniture,1779.22,518.6,1,0.0
2021-04-10,East,Office Supplies,1552.73,30.47,1,0.0
2021-04-10,East,Technology,228.27,12.95,1,0.1
2021-04-10,West,Furniture,730.88,171.93,1,0.1
2021-04-10,West,Technology,300.08,102.17,1,0.0
2021-04-11,Central,Furniture,471.45,-38.84,1,0.3
2021-04-11,East,Furniture,820.26,4.24,1,0.1
2021-04-11,East,Office Supplies,2645.75,-142.57,2,0.2
2021-04-11,East,Technology,1887.36,41.45,2,0.0
2021-04-11,South,Furniture,580.82,-23.13,1,0.4
2021-04-11,South,Technology,1601.06,114.04,1,0.1
2021-04-11,West,Technology,1585.38,-127.92,3,0.1
2021-04-12,Central,Furniture,479.44,-31.51,1,0.2
2021-04-12,Central,Technology,2070.86,236.08,2,0.05
2021-04-12,East,Furniture,796.54,120.94,1,0.0
2021-04-12,East,Technology,1969.03,342.39,1,0.5
2021-04-12,South,Office Supplies,1912.77,469.71,1,0.1
2021-04-12,South,Technology,1267.92,58.33,1,0.3
2021-04-12,West,Furniture,2565.03,-210.82,2,0.1
2021-04-13,Central,Technology,458.84,74.51,1,0.0
2021-04-13,South,Furniture,1351.83,-112.43,1,0.0
2021-04-13,West,Office Supplies,1456.8,374.01,1,0.5
2021-04-13,West,Technology,1999.99,719.04,1,0.5
2021-04-14,Central,Office Supplies,3943.14,451.87,3,0.1333
2021-04-14,East,Furniture,33.59,-5.75,1,0.0
2021-04-14,East,Office Supplies,1876.48,656.42,1,0.0
2021-04-14,East,Technology,697.54,86.99,2,0.2
2021-04-14,South,Furniture,1837.6,-6.96,2,0.2
2021-04-14,South,Office Supplies,209.83,8.56,1,0.2
2021-04-14,South,Technology,1608.04,455.41,2,0.45
2021-04-14,West,Furniture,2048.6,193.67,2,0.0
2021-04-14,West,Office Supplies,357.2,-59.42,1,0.5
2021-04-14,West,Technology,743.04,-141.11,1,0.2
2021-04-15,Central,Technology,3549.68,541.58,2,0.15
2021-04-15,East,Office Supplies,1611.87,-305.37,1,0.4
2021-04-15,South,Furniture,424.49,-21.96,1,0.0
2021-04-15,South,Technology,25.67,7.94,1,0.4
2021-04-15,West,Furniture,1420.16,-130.29,1,0.0
2021-04-15,West,Technology,2182.67,-275.4,2,0.45
2021-04-16,Central,Furniture,1197.66,39.67,1,0.0
2021-04-16,East,Furniture,1815.75,17.5,2,0.0
2021-04-16,East,Office Supplies,2556.08,-71.8,2,0.4
2021-04-16,South,Furniture,1797.26,463.7,1,0.5
2021-04-16,South,Office Supplies,999.43,197.28,1,0.5
2021-04-16,South,Technology,1110.19,76.45,2,0.5
2021-04-16,West,Technology,1864.56,678.02,1,0.0
2021-04-17,Central,Office Supplies,1980.84,576.82,2,0.2
2021-04-17,Central,Technology,883.9,262.77,1,0.5
2021-04-17,East,Furniture,1073.56,-8.07,2,0.3
2021-04-17,East,Office Supplies,903.93,88.81,2,0.3
2021-04-17,East,Technology,218.38,38.66,1,0.0
2021-04-17,West,Furniture,748.46,219.82,1,0.3
2021-04-17,West,Office Supplies,456.2,115.21,1,0.0
2021-04-17,West,Technology,1263.05,108.87,1,0.3
2021-04-18,Central,Furniture,1907.34,-372.54,1,0.0
2021-04-18,Central,Office Supplies,3106.38,96.85,2,0.5
2021-04-18,Central,Technology,1889.86,-81.76,1,0.2
2021-04-18,East,Office Supplies,2748.07,182.1,2,0.25
2021-04-18,East,Technology,1521.94,128.37,1,0.4
2021-04-18,South,Furniture,1001.22,-72.59,1,0.0
2021-04-18,South,Office Supplies,1502.46,318.06,2,0.0
2021-04-18,South,Technology,993.8,333.06,1,0.1
2021-04-18,West,Technology,1085.79,191.98,1,0.4
2021-04-19,Central,Furniture,3124.09,17.91,3,0.1333
2021-04-19,Central,Office Supplies,1268.44,-165.43,1,0.2
2021-04-19,Central,Technology,570.09,45.54,1,0.2
2021-04-19,East,Furniture,1324.12,44.76,2,0.15
2021-04-19,East,Office Supplies,64.0,3.37,1,0.3
2021-04-19,East,Technology,1440.57,364.48,1,0.5
2021-04-19,South,Technology,2672.04,548.04,2,0.3
2021-04-19,West,Office Supplies,129.49,15.31,1,0.3
2021-04-20,Central,Furniture,1047.85,-160.05,2,0.35
2021-04-20,East,Technology,254.07,55.01,1,0.4
2021-04-20,South,Office Supplies,124.66,40.14,1,0.4
2021-04-20,South,Technology,1991.99,39.47,1,0.0
2021-04-20,West,Furniture,1707.38,224.74,2,0.0
2021-04-21,Central,Furniture,1342.21,218.91,1,0.3
2021-04-21,Central,Office Supplies,102.02,38.6,1,0.0
2021-04-21,Central,Technology,826.82,-130.92,1,0.3
2021-04-21,West,Furniture,734.74,-36.13,1,0.4
2021-04-21,West,Technology,1708.96,5.56,2,0.3
2021-04-22,Central,Technology,173.66,23.62,1,0.1
2021-04-22,East,Furniture,673.84,178.87,1,0.0
2021-04-22,East,Technology,118.84,18.61,1,0.3
2021-04-22,South,Office Supplies,2511.08,91.51,2,0.25
2021-04-22,South,Technology,4426.35,200.86,3,0.3333
2021-04-22,West,Furniture,1806.39,173.42,1,0.0
2021-04-22,West,Office Supplies,934.64,-15.23,1,0.0
2021-04-23,Central,Technology,438.35,-70.26,1,0.1
2021-04-23,East,Furniture,975.19,61.72,1,0.0
2021-04-23,East,Office Supplies,468.0,163.57,1,0.3
2021-04-23,South,Office Supplies,4131.48,190.23,3,0.1
2021-04-23,South,Technology,1760.37,-5.28,1,0.0
2021-04-23,West,Furniture,1894.49,-229.43,1,0.0
2021-04-23,West,Technology,1552.19,270.82,1,0.0
2021-04-24,Central,Furniture,1546.17,-50.33,1,0.1
2021-04-24,Central,Office Supplies,1943.34,-360.95,2,0.15
2021-04-24,East,Office Supplies,362.37,-52.44,1,0.1
2021-04-24,South,Furniture,1073.76,258.74,1,0.2
2021-04-24,South,Technology,3232.79,443.17,2,0.25
2021-04-24,West,Furniture,1691.02,261.75,1,0.5
2021-04-24,West,Office Supplies,694.96,115.12,1,0.1
2021-04-25,Central,Furniture,1471.49,404.9,1,0.0
2021-04-25,Central,Technology,433.39,96.87,1,0.1
2021-04-25,East,Office Supplies,1057.13,145.69,1,0.1
2021-04-25,East,Technology,1551.28,66.52,3,0.2667
2021-04-25,South,Furniture,1902.56,-12.77,1,0.4
2021-04-26,Central,Furniture,1886.55,559.26,1,0.1
2021-04-26,Central,Office Supplies,1321.68,-99.59,2,0.25
2021-04-26,Central,Technology,2153.18,-53.52,3,0.0667
2021-04-26,East,Furniture,286.04,-41.47,1,0.0
2021-04-26,South,Furniture,957.68,239.27,1,0.3
2021-04-26,South,Technology,459.49,127.55,1,0.2
2021-04-26,West,Furniture,934.65,-21.74,2,0.0
2021-04-26,West,Office Supplies,2862.75,571.98,2,0.35
2021-04-27,Central,Furniture,272.08,67.94,1,0.1
2021-04-27,Central,Technology,4885.1,154.76,3,0.2667
2021-04-27,East,Furniture,4673.01,11.37,4,0.25
2021-04-27,East,Technology,1544.28,155.52,1,0.0
2021-04-27,South,Technology,193.55,44.66,1,0.2
2021-04-27,West,Office Supplies,1712.61,40.8,1,0.1
2021-04-27,West,Technology,736.63,208.69,2,0.1
2021-04-28,Central,Furniture,786.93,42.62,2,0.1
2021-04-28,Central,Office Supplies,351.49,127.47,1,0.5
2021-04-28,East,Furniture,811.94,-11.07,1,0.0
2021-04-28,South,Furniture,1409.11,-114.93,1,0.0
2021-04-28,South,Office Supplies,695.96,-7.48,2,0.4
2021-04-28,South,Technology,671.56,121.91,1,0.3
2021-04-28,West,Furniture,1506.2,351.3,1,0.1
2021-04-28,West,Technology,2597.07,-92.09,3,0.3333
2021-04-29,Central,Technology,903.84,288.31,2,0.35
2021-04-29,South,Furniture,1557.03,65.92,2,0.2
2021-04-29,South,Office Supplies,591.45,-81.55,1,0.2
2021-04-29,South,Technology,718.63,184.42,1,0.2
2021-04-29,West,Office Supplies,181.56,13.08,1,0.0
2021-04-30,Central,Office Supplies,986.17,276.41,1,0.3
2021-04-30,Central,Technology,1134.39,-123.66,1,0.4
2021-04-30,East,Office Supplies,1474.12,-244.26,1,0.3
2021-04-30,South,Furniture,1218.99,353.81,1,0.2
2021-04-30,South,Office Supplies,302.8,-33.95,1,0.2
2021-04-30,South,Technology,1342.4,20.97,1,0.5
2021-04-30,West,Office Supplies,887.41,143.25,1,0.0
2021-04-30,West,Technology,296.57,35.58,1,0.5
2021-05-01,Central,Office Supplies,386.62,44.86,1,0.0
2021-05-01,Central,Technology,1922.64,438.32,1,0.0
2021-05-01,East,Technology,2959.77,-419.31,2,0.35
2021-05-01,South,Office Supplies,1093.49,287.79,1,0.1
2021-05-02,Central,Technology,1450.04,-147.63,1,0.3
2021-05-02,East,Office Supplies,1587.03,14.49,1,0.0
2021-05-02,East,Technology,121.67,14.93,1,0.2
2021-05-02,South,Furniture,991.37,266.49,1,0.0
2021-05-02,South,Office Supplies,454.32,67.36,1,0.3
2021-05-03,Central,Furniture,1023.92,-189.95,1,0.3
2021-05-03,Central,Technology,1579.86,-67.42,1,0.0
2021-05-03,East,Furniture,360.37,-49.74,1,0.5
2021-05-03,East,Office Supplies,645.31,-105.3,1,0.4
2021-05-03,East,Technology,1779.75,-306.06,1,0.3
2021-05-03,South,Furniture,2428.8,390.53,2,0.3
2021-05-03,South,Technology,911.09,-176.15,1,0.0
2021-05-03,West,Office Supplies,1012.1,276.75,2,0.2
2021-05-03,West,Technology,948.49,135.57,1,0.2
2021-05-04,Central,Furniture,374.6,20.46,1,0.3
2021-05-04,East,Technology,2155.34,-107.83,2,0.15
2021-05-04,South,Furniture,1641.24,86.88,2,0.1
2021-05-04,South,Office Supplies,1847.26,630.67,1,0.1
2021-05-04,West,Office Supplies,898.23,80.35,2,0.0
2021-05-05,Central,Furniture,208.41,33.23,1,0.0
2021-05-05,Central,Office Supplies,1554.14,-152.1,1,0.0
2021-05-05,Central,Technology,1847.8,87.41,1,0.0
2021-05-05,East,Technology,462.9,36.37,1,0.5
2021-05-05,South,Furniture,1545.88,72.25,1,0.3
2021-05-05,West,Furniture,940.7,-2.48,1,0.4
2021-05-05,West,Office Supplies,778.48,229.13,1,0.3
2021-05-05,West,Technology,2033.19,-136.77,3,0.1333
2021-05-06,Central,Office Supplies,1967.15,111.94,1,0.2
2021-05-06,East,Office Supplies,1639.64,214.92,1,0.0
2021-05-06,East,Technology,63.55,-9.33,1,0.2
2021-05-06,South,Furniture,107.45,31.29,1,0.0
2021-05-06,South,Technology,424.87,64.52,1,0.0
2021-05-06,West,Furniture,148.76,12.61,1,0.0
2021-05-06,West,Office Supplies,1606.74,274.0,1,0.3
2021-05-07,East,Technology,1089.33,125.33,1,0.2
2021-05-07,West,Furniture,2265.57,39.75,3,0.1333
2021-05-07,West,Office Supplies,1812.87,224.67,2,0.05
2021-05-07,West,Technology,612.27,181.3,1,0.5
2021-05-08,Central,Furniture,351.9,13.1,1,0.2
2021-05-08,Central,Technology,483.98,167.24,1,0.0
2021-05-08,East,Furniture,2567.66,138.02,2,0.35
2021-05-08,East,Office Supplies,1046.23,239.04,1,0.2
2021-05-08,East,Technology,1954.66,-254.56,2,0.2
2021-05-08,South,Office Supplies,1186.98,-143.22,1,0.3
2021-05-08,South,Technology,564.17,81.04,1,0.1
2021-05-08,West,Office Supplies,245.27,10.61,1,0.0
2021-05-09,Central,Office Supplies,571.19,60.62,1,0.5
2021-05-09,Central,Technology,727.12,51.05,1,0.2
2021-05-09,East,Technology,163.19,56.49,1,0.0
2021-05-09,South,Furniture,1915.49,-98.53,2,0.2
2021-05-09,South,Technology,1537.24,435.91,1,0.4
2021-05-09,West,Office Supplies,184.49,20.77,1,0.4
2021-05-10,Central,Furniture,412.41,66.74,1,0.4
2021-05-10,Central,Technology,1161.79,308.38,1,0.5
2021-05-10,East,Office Supplies,4360.16,148.73,3,0.3
2021-05-10,East,Technology,774.16,178.98,1,0.1
2021-05-10,South,Furniture,887.26,-97.91,1,0.0
2021-05-10,South,Office Supplies,1554.89,-154.76,2,0.2
2021-05-10,South,Technology,790.83,25.13,2,0.3
2021-05-10,West,Furniture,2700.92,104.59,2,0.05
2021-05-10,West,Technology,1312.89,86.57,1,0.1
2021-05-11,Central,Office Supplies,638.33,128.29,1,0.0
2021-05-11,Central,Technology,769.42,294.42,1,0.2
2021-05-11,East,Furniture,1242.08,-51.07,1,0.2
2021-05-11,East,Technology,1323.11,129.21,2,0.15
2021-05-11,South,Office Supplies,342.06,18.86,1,0.2
2021-05-11,West,Office Supplies,1427.52,139.45,1,0.0
2021-05-12,Central,Furniture,1712.36,-41.9,2,0.4
2021-05-12,Central,Office Supplies,2943.58,9.22,2,0.2
2021-05-12,South,Furniture,1016.91,-133.92,1,0.5
2021-05-12,South,Office Supplies,1398.88,422.19,1,0.3
2021-05-12,South,Technology,1031.65,356.33,1,0.0
2021-05-12,West,Furniture,1363.78,511.28,1,0.0
2021-05-12,West,Office Supplies,929.7,91.65,1,0.4
2021-05-12,West,Technology,3559.83,1099.99,3,0.3333
2021-05-13,East,Furniture,522.11,-99.42,1,0.3
2021-05-13,East,Office Supplies,208.09,42.01,1,0.1
2021-05-13,South,Furniture,683.21,95.51,1,0.1
2021-05-13,South,Office Supplies,560.33,-30.88,2,0.4
2021-05-13,South,Technology,588.52,-48.4,1,0.4
2021-05-13,West,Furniture,1473.07,557.04,1,0.4
2021-05-13,West,Technology,1940.38,765.9,1,0.0
2021-05-14,Central,Furniture,358.82,-18.29,1,0.5
2021-05-14,Central,Office Supplies,435.47,-70.63,1,0.2
2021-05-14,Central,Technology,408.01,-25.59,1,0.3
2021-05-14,East,Technology,265.21,-11.73,1,0.0
2021-05-14,West,Furniture,263.13,60.4,1,0.2
2021-05-14,West,Office Supplies,1926.12,-36.1,2,0.2
2021-05-14,West,Technology,1727.68,640.39,1,0.5
2021-05-15,Central,Furniture,1933.42,88.85,2,0.2
2021-05-15,Central,Technology,217.85,-17.71,1,0.0
2021-05-15,East,Furniture,2310.86,111.89,3,0.1
2021-05-15,East,Office Supplies,837.91,-93.54,1,0.5
2021-05-15,South,Office Supplies,1571.07,261.32,1,0.2
2021-05-15,South,Technology,867.92,217.94,1,0.1
2021-05-15,West,Furniture,188.73,-9.5,1,0.5
2021-05-16,East,Furniture,2461.73,211.39,3,0.1
2021-05-16,East,Technology,4678.23,953.52,3,0.1
2021-05-16,South,Office Supplies,1228.95,-231.91,2,0.2
2021-05-16,West,Furniture,1851.05,441.9,1,0.4
2021-05-17,Central,Technology,3862.49,626.32,3,0.1667
2021-05-17,East,Furniture,1260.99,-8.91,1,0.0
2021-05-17,East,Office Supplies,1625.86,118.45,1,0.5
