order_id,customer_id,product_id,order_date,sales,quantity,profit,discount,order_month,order_year,profit_margin
CA-2021-100240,CG-10693,TEC-MAC-10007,2023-05-18,1704.66,8,-117.75,0.2,5,2023,-0.0691
CA-2021-100241,CG-10655,TEC-MAC-10192,2022-08-02,1371.98,8,2.43,0.0,8,2022,0.0018
CA-2021-100242,CG-10738,TEC-ACC-10928,2021-04-27,1716.06,10,336.89,0.4,4,2021,0.1963
CA-2021-100243,CG-10702,OFF-FAS-10519,2021-03-14,1419.06,10,8.37,0.1,3,2021,0.0059
CA-2021-100244,CG-10670,FUR-TAB-10430,2022-08-25,946.85,5,348.59,0.0,8,2022,0.3682
CA-2021-100245,CG-10483,OFF-APP-10542,2022-08-26,1703.92,8,544.97,0.0,8,2022,0.3198
CA-2021-100246,CG-10146,OFF-LAB-10340,2021-11-05,1984.77,6,778.65,0.4,11,2021,0.3923
CA-2021-100247,CG-10501,FUR-BOO-10648,2021-04-29,909.59,4,132.59,0.0,4,2021,0.1458
CA-2021-100248,CG-10329,OFF-FAS-10641,2023-09-05,19.29,9,4.6,0.1,9,2023,0.2385
CA-2021-100249,CG-10305,FUR-TAB-10444,2022-12-07,266.57,7,-26.6,0.2,12,2022,-0.0998
CA-2021-100250,CG-10744,FUR-BOO-10126,2023-10-01,1502.73,3,-283.3,0.4,10,2023,-0.1885
CA-2021-100251,CG-10677,TEC-PHO-10426,2023-02-08,519.02,9,81.15,0.0,2,2023,0.1564
CA-2021-100252,CG-10678,OFF-STO-10428,2022-06-02,1406.72,4,-27.19,0.0,6,2022,-0.0193
CA-2021-100253,CG-10535,TEC-PHO-10164,2022-08-02,1571.67,8,259.96,0.1,8,2022,0.1654
CA-2021-100254,CG-10113,TEC-COP-10798,2022-03-02,1866.92,6,-370.32,0.1,3,2022,-0.1984
CA-2021-100255,CG-10178,FUR-CHA-10436,2022-06-09,470.01,5,36.93,0.2,6,2022,0.0786
CA-2021-100256,CG-10636,FUR-CHA-10187,2021-04-04,1705.48,3,24.76,0.3,4,2021,0.0145
CA-2021-100257,CG-10115,OFF-FAS-10106,2023-07-24,1673.06,8,316.72,0.4,7,2023,0.1893
CA-2021-100258,CG-10494,TEC-COP-10064,2023-06-17,1226.53,6,389.48,0.0,6,2023,0.3175
CA-2021-100259,CG-10531,TEC-MAC-10443,2021-01-26,1737.98,9,672.14,0.1,1,2021,0.3867
CA-2021-100260,CG-10011,TEC-ACC-10890,2023-09-14,1330.78,7,403.79,0.0,9,2023,0.3034
CA-2021-100261,CG-10412,FUR-FUR-10090,2022-10-19,668.48,5,69.63,0.0,10,2022,0.1042
CA-2021-100262,CG-10570,OFF-ENV-10911,2021-09-01,1493.03,1,62.8,0.0,9,2021,0.0421
CA-2021-100263,CG-10573,TEC-ACC-10733,2023-07-24,733.05,1,224.75,0.1,7,2023,0.3066
CA-2021-100264,CG-10168,FUR-CHA-10109,2022-03-31,689.3,5,152.51,0.3,3,2022,0.2213
CA-2021-100265,CG-10733,TEC-ACC-10790,2022-01-20,1861.13,7,138.15,0.1,1,2022,0.0742
CA-2021-100266,CG-10520,OFF-SUP-10106,2021-10-03,18.63,1,5.65,0.4,10,2021,0.3033
CA-2021-100267,CG-10301,TEC-MAC-10863,2023-10-30,843.14,10,-30.22,0.1,10,2023,-0.0358
CA-2021-100268,CG-10727,TEC-MAC-10727,2022-03-22,427.33,5,150.73,0.3,3,2022,0.3527
CA-2021-100269,CG-10013,OFF-SUP-10054,2023-09-11,1145.57,7,374.01,0.2,9,2023,0.3265
CA-2021-100270,CG-10707,FUR-TAB-10833,2022-07-01,1573.21,5,-176.42,0.2,7,2022,-0.1121
CA-2021-100271,CG-10426,FUR-TAB-10761,2023-03-08,1026.74,5,365.41,0.0,3,2023,0.3559
CA-2021-100272,CG-10301,FUR-FUR-10985,2022-04-07,1412.21,6,375.21,0.1,4,2022,0.2657
CA-2021-100273,CG-10005,TEC-PHO-10157,2023-02-12,862.73,9,-105.22,0.2,2,2023,-0.122
CA-2021-100274,CG-10538,TEC-PHO-10425,2022-09-09,1581.92,9,-247.21,0.3,9,2022,-0.1563
CA-2021-100275,CG-10223,TEC-COP-10117,2021-07-08,450.18,4,-0.61,0.3,7,2021,-0.0014
CA-2021-100276,CG-10390,OFF-PAP-10025,2022-05-08,1231.27,10,462.14,0.1,5,2022,0.3753
CA-2021-100277,CG-10098,OFF-SUP-10215,2023-11-08,978.74,5,-7.65,0.1,11,2023,-0.0078
CA-2021-100278,CG-10764,TEC-ACC-10038,2023-05-19,216.81,9,40.75,0.4,5,2023,0.188
CA-2021-100279,CG-10397,FUR-CHA-10017,2021-12-31,511.3,2,177.21,0.1,12,2021,0.3466
CA-2021-100280,CG-10717,TEC-PHO-10805,2024-01-01,1286.43,10,326.21,0.0,1,2024,0.2536
CA-2021-100281,CG-10485,OFF-STO-10815,2022-07-31,1854.11,7,543.76,0.4,7,2022,0.2933
CA-2021-100282,CG-10126,OFF-ART-10550,2022-09-03,1775.09,6,234.52,0.0,9,2022,0.1321
CA-2021-100283,CG-10164,FUR-BOO-10117,2022-03-07,1485.45,6,70.7,0.1,3,2022,0.0476
CA-2021-100284,CG-10743,TEC-PHO-10687,2023-08-03,1103.83,5,-54.74,0.0,8,2023,-0.0496
CA-2021-100285,CG-10631,FUR-CHA-10579,2022-08-07,148.92,4,13.63,0.3,8,2022,0.0915
CA-2021-100286,CG-10283,OFF-ENV-10898,2023-05-28,19.62,4,4.46,0.1,5,2023,0.2273
CA-2021-100287,CG-10287,OFF-PAP-10744,2023-01-05,617.89,9,-58.41,0.0,1,2023,-0.0945
CA-2021-100288,CG-10669,FUR-CHA-10137,2023-04-10,1184.17,1,149.3,0.2,4,2023,0.1261
CA-2021-100289,CG-10456,TEC-PHO-10753,2023-03-24,1009.31,4,256.69,0.0,3,2023,0.2543
CA-2021-100290,CG-10043,OFF-ENV-10480,2021-03-24,1525.33,4,-63.13,0.0,3,2021,-0.0414
CA-2021-100291,CG-10592,FUR-CHA-10374,2022-10-26,1410.44,9,424.43,0.2,10,2022,0.3009
CA-2021-100292,CG-10498,TEC-PHO-10450,2023-11-25,758.89,4,8.91,0.4,11,2023,0.0117
CA-2021-100293,CG-10676,FUR-CHA-10493,2023-11-20,568.81,3,-60.06,0.0,11,2023,-0.1056
CA-2021-100294,CG-10587,OFF-PAP-10912,2022-03-08,330.88,7,-17.8,0.0,3,2022,-0.0538
CA-2021-100295,CG-10736,FUR-CHA-10459,2021-12-07,1845.67,9,294.6,0.4,12,2021,0.1596
CA-2021-100296,CG-10638,OFF-PAP-10944,2021-12-16,1662.42,10,460.11,0.0,12,2021,0.2768
CA-2021-100297,CG-10153,TEC-PHO-10898,2022-04-16,777.07,2,-61.07,0.0,4,2022,-0.0786
CA-2021-100298,CG-10534,TEC-PHO-10234,2021-07-10,1322.19,10,447.14,0.0,7,2021,0.3382
CA-2021-100299,CG-10290,OFF-ENV-10005,2021-07-20,276.43,8,95.66,0.1,7,2021,0.3461
CA-2021-100300,CG-10418,TEC-PHO-10267,2023-12-07,1044.33,7,222.09,0.1,12,2023,0.2127
CA-2021-100301,CG-10183,OFF-ENV-10314,2022-07-19,800.93,4,105.13,0.4,7,2022,0.1313
CA-2021-100302,CG-10102,OFF-FAS-10164,2021-10-10,1729.02,2,117.5,0.1,10,2021,0.068
CA-2021-100303,CG-10227,TEC-PHO-10953,2021-07-06,299.2,10,-44.02,0.4,7,2021,-0.1471
CA-2021-100304,CG-10199,TEC-MAC-10629,2021-04-28,1642.26,8,-317.9,0.5,4,2021,-0.1936
CA-2021-100305,CG-10361,TEC-PHO-10530,2023-01-07,1313.49,3,522.89,0.0,1,2023,0.3981
CA-2021-100306,CG-10231,TEC-PHO-10267,2021-07-04,576.14,9,4.89,0.3,7,2021,0.0085
CA-2021-100307,CG-10550,OFF-SUP-10576,2021-08-07,154.05,5,56.72,0.3,8,2021,0.3682
CA-2021-100308,CG-10069,FUR-BOO-10819,2023-07-29,926.83,10,82.66,0.0,7,2023,0.0892
CA-2021-100309,CG-10689,OFF-ENV-10487,2023-11-24,29.35,5,-0.81,0.1,11,2023,-0.0276
CA-2021-100310,CG-10753,OFF-BIN-10854,2022-07-06,1894.77,4,459.04,0.5,7,2022,0.2423
CA-2021-100311,CG-10493,TEC-MAC-10502,2021-11-16,222.31,2,37.41,0.5,11,2021,0.1683
CA-2021-100312,CG-10489,TEC-MAC-10881,2023-03-26,1502.84,3,173.49,0.0,3,2023,0.1154
CA-2021-100313,CG-10388,FUR-FUR-10191,2021-09-04,1041.23,6,-200.86,0.0,9,2021,-0.1929
CA-2021-100314,CG-10215,OFF-BIN-10286,2022-07-06,1917.47,6,-171.9,0.3,7,2022,-0.0896
CA-2021-100315,CG-10200,FUR-TAB-10180,2022-04-14,208.74,5,27.81,0.1,4,2022,0.1332
CA-2021-100316,CG-10407,OFF-ART-10833,2023-11-25,1443.92,8,-71.35,0.2,11,2023,-0.0494
CA-2021-100317,CG-10352,OFF-STO-10590,2023-07-11,675.97,6,92.07,0.3,7,2023,0.1362
CA-2021-100318,CG-10080,TEC-ACC-10889,2022-08-06,656.93,9,173.99,0.5,8,2022,0.2649
CA-2021-100319,CG-10233,TEC-MAC-10619,2023-05-14,1228.5,7,-187.39,0.0,5,2023,-0.1525
CA-2021-100320,CG-10023,OFF-APP-10963,2023-07-01,1726.98,6,83.57,0.5,7,2023,0.0484
CA-2021-100321,CG-10561,TEC-PHO-10106,2022-03-08,800.12,2,289.7,0.0,3,2022,0.3621
CA-2021-100322,CG-10453,TEC-ACC-10029,2021-06-22,1863.86,7,-116.28,0.2,6,2021,-0.0624
CA-2021-100323,CG-10714,TEC-MAC-10646,2022-10-29,957.55,9,123.65,0.2,10,2022,0.1291
CA-2021-100324,CG-10091,TEC-COP-10159,2023-12-09,1282.66,5,114.15,0.3,12,2023,0.089
CA-2021-100325,CG-10704,FUR-CHA-10817,2023-12-08,1519.0,3,-42.44,0.3,12,2023,-0.0279
CA-2021-100326,CG-10732,TEC-ACC-10269,2021-01-15,753.55,7,27.77,0.4,1,2021,0.0369
CA-2021-100327,CG-10422,OFF-BIN-10113,2023-11-25,1601.92,10,-46.77,0.2,11,2023,-0.0292
CA-2021-100328,CG-10547,OFF-PAP-10128,2022-07-12,1249.28,4,-235.32,0.3,7,2022,-0.1884
CA-2021-100329,CG-10510,OFF-LAB-10082,2022-04-22,309.86,8,1.6,0.1,4,2022,0.0052
CA-2021-100330,CG-10390,FUR-CHA-10789,2022-06-30,790.92,9,-72.0,0.5,6,2022,-0.091
CA-2021-100331,CG-10330,FUR-CHA-10259,2022-02-12,1473.29,2,123.31,0.1,2,2022,0.0837
CA-2021-100332,CG-10332,TEC-MAC-10405,2022-02-11,1776.16,4,-103.76,0.0,2,2022,-0.0584
CA-2021-100333,CG-10093,FUR-CHA-10061,2023-09-01,1196.46,6,-60.74,0.0,9,2023,-0.0508
CA-2021-100334,CG-10750,TEC-ACC-10741,2021-08-08,980.81,6,277.88,0.3,8,2021,0.2833
CA-2021-100335,CG-10556,OFF-LAB-10888,2023-09-21,880.63,5,-75.85,0.5,9,2023,-0.0861
CA-2021-100336,CG-10000,TEC-ACC-10904,2021-05-22,318.5,5,39.8,0.2,5,2021,0.125
CA-2021-100337,CG-10784,TEC-MAC-10419,2022-05-05,1444.8,9,-124.37,0.4,5,2022,-0.0861
CA-2021-100338,CG-10206,OFF-STO-10584,2021-07-17,1321.19,1,-122.63,0.0,7,2021,-0.0928
CA-2021-100339,CG-10013,OFF-PAP-10820,2023-12-13,1405.61,5,27.85,0.0,12,2023,0.0198
CA-2021-100340,CG-10311,FUR-BOO-10742,2023-05-02,744.45,1,87.41,0.2,5,2023,0.1174
CA-2021-100341,CG-10764,TEC-COP-10719,2022-01-24,1057.12,4,142.77,0.0,1,2022,0.1351
CA-2021-100342,CG-10360,OFF-STO-10782,2021-12-08,368.99,7,71.78,0.3,12,2021,0.1945
CA-2021-100343,CG-10458,OFF-ENV-10610,2022-05-08,1095.8,7,17.54,0.2,5,2022,0.016
CA-2021-100344,CG-10790,TEC-ACC-10096,2022-09-11,607.66,4,190.46,0.1,9,2022,0.3134
CA-2021-100345,CG-10094,OFF-ENV-10740,2021-11-16,537.33,10,-32.35,0.1,11,2021,-0.0602
CA-2021-100346,CG-10038,OFF-ART-10943,2023-09-27,1799.06,10,282.7,0.0,9,2023,0.1571
CA-2021-100347,CG-10649,OFF-ENV-10326,2023-06-09,1861.19,2,462.71,0.1,6,2023,0.2486
CA-2021-100348,CG-10456,TEC-ACC-10227,2022-11-01,1398.56,3,285.56,0.0,11,2022,0.2042
CA-2021-100349,CG-10087,OFF-FAS-10780,2021-10-31,678.97,8,87.51,0.0,10,2021,0.1289
CA-2021-100350,CG-10248,OFF-SUP-10115,2022-02-10,796.68,10,108.91,0.1,2,2022,0.1367
CA-2021-100351,CG-10358,OFF-FAS-10045,2023-01-19,389.07,6,101.86,0.0,1,2023,0.2618
CA-2021-100352,CG-10635,FUR-BOO-10312,2021-11-16,1459.69,2,355.8,0.0,11,2021,0.2438
CA-2021-100353,CG-10561,OFF-LAB-10385,2022-11-11,1482.63,4,189.56,0.1,11,2022,0.1279
CA-2021-100354,CG-10068,TEC-PHO-10885,2022-06-08,129.62,4,-21.8,0.2,6,2022,-0.1682
CA-2021-100355,CG-10611,FUR-BOO-10574,2023-03-03,1959.79,9,670.88,0.0,3,2023,0.3423
CA-2021-100356,CG-10355,FUR-CHA-10241,2022-05-22,616.81,8,152.13,0.4,5,2022,0.2466
CA-2021-100357,CG-10402,OFF-LAB-10533,2022-06-12,1781.9,1,-115.2,0.2,6,2022,-0.0647
CA-2021-100358,CG-10459,TEC-ACC-10594,2023-05-05,1150.07,7,397.74,0.2,5,2023,0.3458
CA-2021-100359,CG-10671,TEC-ACC-10188,2021-10-10,1380.18,9,80.1,0.0,10,2021,0.058
CA-2021-100360,CG-10155,FUR-CHA-10780,2022-10-15,1922.78,5,475.63,0.5,10,2022,0.2474
CA-2021-100361,CG-10137,TEC-MAC-10188,2022-04-18,472.04,1,-71.9,0.3,4,2022,-0.1523
CA-2021-100362,CG-10276,OFF-PAP-10775,2021-10-09,394.59,1,102.09,0.4,10,2021,0.2587
CA-2021-100363,CG-10414,FUR-TAB-10403,2023-06-19,1237.95,6,411.68,0.5,6,2023,0.3325
CA-2021-100364,CG-10752,TEC-PHO-10194,2023-12-03,908.7,1,101.07,0.1,12,2023,0.1112
CA-2021-100365,CG-10706,OFF-FAS-10092,2022-09-16,1656.97,8,88.61,0.0,9,2022,0.0535
CA-2021-100366,CG-10461,TEC-PHO-10903,2022-01-04,1175.04,9,42.11,0.0,1,2022,0.0358
CA-2021-100367,CG-10649,FUR-BOO-10744,2022-10-26,1300.67,3,-188.97,0.0,10,2022,-0.1453
CA-2021-100368,CG-10166,TEC-ACC-10315,2023-02-15,767.41,3,106.9,0.3,2,2023,0.1393
CA-2021-100369,CG-10012,TEC-COP-10622,2022-08-15,369.59,3,-73.13,0.1,8,2022,-0.1979
CA-2021-100370,CG-10634,FUR-TAB-10151,2023-09-02,826.2,2,-43.93,0.0,9,2023,-0.0532
CA-2021-100371,CG-10050,TEC-MAC-10625,2021-03-17,1709.12,10,-2.28,0.2,3,2021,-0.0013
CA-2021-100372,CG-10377,TEC-ACC-10299,2023-07-22,1162.14,1,303.44,0.0,7,2023,0.2611
CA-2021-100373,CG-10111,FUR-CHA-10495,2022-07-17,1058.83,9,230.29,0.1,7,2022,0.2175
CA-2021-100374,CG-10532,TEC-MAC-10904,2023-05-25,1697.12,5,604.62,0.3,5,2023,0.3563
CA-2021-100375,CG-10630,FUR-BOO-10573,2022-02-01,245.23,8,59.46,0.0,2,2022,0.2425
CA-2021-100376,CG-10785,FUR-CHA-10405,2022-02-17,570.44,2,-11.31,0.2,2,2022,-0.0198
CA-2021-100377,CG-10661,TEC-PHO-10913,2021-12-26,667.72,6,233.5,0.5,12,2021,0.3497
CA-2021-100378,CG-10568,OFF-PAP-10818,2023-04-28,121.48,9,16.88,0.2,4,2023,0.139
CA-2021-100379,CG-10191,FUR-TAB-10726,2022-07-29,72.03,7,10.27,0.0,7,2022,0.1426
CA-2021-100380,CG-10221,OFF-FAS-10803,2021-06-27,1755.33,6,522.52,0.5,6,2021,0.2977
CA-2021-100381,CG-10750,FUR-CHA-10841,2023-06-28,59.62,8,-5.12,0.0,6,2023,-0.0859
CA-2021-100382,CG-10703,TEC-ACC-10105,2022-02-25,82.74,7,-16.34,0.0,2,2022,-0.1975
CA-2021-100383,CG-10283,TEC-MAC-10279,2021-02-16,1519.4,4,-121.05,0.3,2,2021,-0.0797
CA-2021-100384,CG-10562,FUR-BOO-10587,2021-08-23,1917.01,9,-145.8,0.0,8,2021,-0.0761
CA-2021-100385,CG-10482,FUR-CHA-10088,2022-09-30,1785.56,9,-302.77,0.5,9,2022,-0.1696
CA-2021-100386,CG-10773,OFF-ART-10832,2023-07-03,717.69,6,163.45,0.1,7,2023,0.2277
CA-2021-100387,CG-10147,OFF-STO-10716,2023-07-23,1372.11,8,-83.68,0.5,7,2023,-0.061
CA-2021-100388,CG-10174,OFF-ENV-10520,2023-07-18,70.23,8,0.76,0.0,7,2023,0.0108
CA-2021-100389,CG-10244,OFF-STO-10393,2022-10-30,1302.41,5,52.73,0.5,10,2022,0.0405
CA-2021-100390,CG-10177,OFF-BIN-10117,2023-06-02,1960.61,10,248.44,0.3,6,2023,0.1267
CA-2021-100391,CG-10071,TEC-COP-10335,2022-10-29,204.33,8,-3.1,0.0,10,2022,-0.0152
CA-2021-100392,CG-10463,TEC-PHO-10200,2021-07-05,1635.9,10,415.92,0.0,7,2021,0.2542
CA-2021-100393,CG-10091,TEC-MAC-10867,2022-09-06,1590.75,5,366.95,0.4,9,2022,0.2307
CA-2021-100394,CG-10031,OFF-LAB-10640,2023-01-27,1936.12,1,-259.79,0.3,1,2023,-0.1342
CA-2021-100395,CG-10568,TEC-COP-10893,2023-04-12,876.03,4,74.39,0.0,4,2023,0.0849
CA-2021-100396,CG-10086,FUR-TAB-10638,2021-01-24,1300.29,3,253.24,0.5,1,2021,0.1948
CA-2021-100397,CG-10619,OFF-SUP-10729,2023-05-19,1641.94,7,-106.0,0.3,5,2023,-0.0646
CA-2021-100398,CG-10594,OFF-FAS-10476,2023-01-22,1956.68,10,436.2,0.5,1,2023,0.2229
CA-2021-100399,CG-10547,FUR-CHA-10587,2022-05-18,1265.02,2,212.3,0.2,5,2022,0.1678
CA-2021-100400,CG-10744,OFF-FAS-10592,2022-12-24,596.29,3,129.41,0.0,12,2022,0.217
CA-2021-100401,CG-10517,TEC-PHO-10281,2022-08-21,1477.39,1,134.23,0.2,8,2022,0.0909
CA-2021-100402,CG-10717,FUR-CHA-10351,2021-12-24,1480.54,8,421.52,0.3,12,2021,0.2847
CA-2021-100403,CG-10215,FUR-TAB-10773,2023-10-13,1987.24,7,390.29,0.1,10,2023,0.1964
CA-2021-100404,CG-10485,FUR-TAB-10295,2023-08-09,957.7,8,26.7,0.1,8,2023,0.0279
CA-2021-100405,CG-10625,OFF-ENV-10821,2023-12-22,1912.18,2,714.6,0.3,12,2023,0.3737
CA-2021-100406,CG-10320,OFF-FAS-10012,2023-08-03,1353.83,4,151.59,0.1,8,2023,0.112
CA-2021-100407,CG-10634,FUR-CHA-10973,2023-07-03,446.64,5,-37.59,0.2,7,2023,-0.0842
CA-2021-100408,CG-10113,TEC-PHO-10676,2021-09-03,1714.32,3,332.3,0.4,9,2021,0.1938
CA-2021-100409,CG-10283,TEC-COP-10264,2022-07-21,859.7,6,-88.39,0.2,7,2022,-0.1028
CA-2021-100410,CG-10111,FUR-FUR-10934,2021-05-23,1959.05,4,-182.06,0.4,5,2021,-0.0929
CA-2021-100411,CG-10509,TEC-MAC-10680,2021-07-31,155.11,10,41.31,0.2,7,2021,0.2663
CA-2021-100412,CG-10745,OFF-ART-10977,2022-11-07,1153.53,9,100.22,0.5,11,2022,0.0869
CA-2021-100413,CG-10374,OFF-STO-10663,2023-01-06,1366.85,7,245.16,0.0,1,2023,0.1794
CA-2021-100414,CG-10498,FUR-CHA-10143,2023-02-26,390.1,7,69.58,0.0,2,2023,0.1784
CA-2021-100415,CG-10016,FUR-CHA-10415,2022-05-04,783.65,9,78.22,0.2,5,2022,0.0998
CA-2021-100416,CG-10669,FUR-FUR-10718,2021-11-02,1162.9,2,280.58,0.0,11,2021,0.2413
CA-2021-100417,CG-10605,FUR-CHA-10064,2021-12-19,109.42,5,8.07,0.0,12,2021,0.0738
CA-2021-100418,CG-10782,OFF-ENV-10123,2023-04-04,250.4,10,-1.76,0.0,4,2023,-0.007
CA-2021-100419,CG-10136,FUR-FUR-10016,2021-12-11,746.16,3,-40.15,0.5,12,2021,-0.0538
CA-2021-100420,CG-10708,FUR-CHA-10535,2021-01-15,1853.01,10,92.16,0.2,1,2021,0.0497
CA-2021-100421,CG-10642,OFF-BIN-10196,2021-12-24,1386.43,10,319.32,0.0,12,2021,0.2303
CA-2021-100422,CG-10283,TEC-PHO-10509,2023-01-12,1524.65,9,119.73,0.1,1,2023,0.0785
CA-2021-100423,CG-10044,FUR-CHA-10161,2021-04-21,734.74,4,-36.13,0.4,4,2021,-0.0492
CA-2021-100424,CG-10235,OFF-SUP-10755,2021-08-26,1791.21,8,92.14,0.3,8,2021,0.0514
CA-2021-100425,CG-10221,FUR-FUR-10139,2022-03-28,947.27,8,316.67,0.0,3,2022,0.3343
CA-2021-100426,CG-10287,TEC-ACC-10175,2023-01-05,412.4,3,88.8,0.0,1,2023,0.2153
CA-2021-100427,CG-10088,OFF-BIN-10857,2022-08-28,322.01,10,47.29,0.0,8,2022,0.1469
CA-2021-100428,CG-10605,OFF-LAB-10041,2023-05-27,1746.47,4,105.75,0.3,5,2023,0.0606
CA-2021-100429,CG-10571,TEC-PHO-10972,2023-05-22,794.7,2,77.22,0.5,5,2023,0.0972
CA-2021-100430,CG-10165,FUR-BOO-10999,2022-08-29,1298.8,2,114.13,0.0,8,2022,0.0879
CA-2021-100431,CG-10642,OFF-ART-10303,2023-04-11,1581.82,6,351.7,0.5,4,2023,0.2223
CA-2021-100432,CG-10527,OFF-SUP-10374,2022-03-01,1372.48,10,331.39,0.3,3,2022,0.2415
CA-2021-100433,CG-10141,TEC-PHO-10755,2023-01-19,358.78,9,48.96,0.0,1,2023,0.1365
CA-2021-100434,CG-10381,TEC-ACC-10481,2022-04-07,711.9,5,-24.0,0.4,4,2022,-0.0337
CA-2021-100435,CG-10089,TEC-MAC-10111,2023-07-15,742.61,2,248.88,0.1,7,2023,0.3351
CA-2021-100436,CG-10485,OFF-STO-10298,2021-10-31,309.49,4,-7.46,0.0,10,2021,-0.0241
CA-2021-100437,CG-10497,FUR-CHA-10468,2022-04-21,1895.42,6,279.05,0.4,4,2022,0.1472
CA-2021-100438,CG-10788,TEC-ACC-10979,2022-09-20,1580.64,4,36.58,0.5,9,2022,0.0231
CA-2021-100439,CG-10324,TEC-ACC-10188,2022-08-08,1946.68,3,-111.46,0.0,8,2022,-0.0573
CA-2021-100440,CG-10025,TEC-PHO-10159,2022-10-12,304.41,8,36.59,0.0,10,2022,0.1202
CA-2021-100441,CG-10346,TEC-MAC-10142,2022-08-29,1793.0,10,501.58,0.0,8,2022,0.2797
CA-2021-100442,CG-10056,TEC-PHO-10800,2022-09-23,809.24,4,11.68,0.5,9,2022,0.0144
CA-2021-100443,CG-10199,OFF-BIN-10930,2021-02-16,1081.44,8,416.9,0.0,2,2021,0.3855
CA-2021-100444,CG-10353,OFF-FAS-10220,2021-10-30,1709.07,6,40.5,0.4,10,2021,0.0237
CA-2021-100445,CG-10147,OFF-FAS-10067,2023-06-26,335.94,7,-39.06,0.4,6,2023,-0.1163
CA-2021-100446,CG-10727,OFF-STO-10296,2021-01-14,1281.22,5,-121.8,0.4,1,2021,-0.0951
CA-2021-100447,CG-10157,OFF-LAB-10127,2022-09-11,1174.56,8,-76.68,0.5,9,2022,-0.0653
CA-2021-100448,CG-10504,TEC-MAC-10579,2023-05-05,988.85,4,-126.96,0.0,5,2023,-0.1284
CA-2021-100449,CG-10595,OFF-PAP-10365,2021-09-02,1029.93,10,316.36,0.0,9,2021,0.3072
CA-2021-100450,CG-10526,FUR-BOO-10556,2023-01-10,1276.13,6,-33.29,0.0,1,2023,-0.0261
CA-2021-100451,CG-10147,OFF-APP-10797,2022-07-10,1398.96,6,168.79,0.0,7,2022,0.1207
CA-2021-100452,CG-10427,OFF-ENV-10491,2021-11-30,443.57,9,132.6,0.1,11,2021,0.2989
CA-2021-100453,CG-10029,OFF-ENV-10704,2021-10-12,889.46,10,-85.99,0.3,10,2021,-0.0967
CA-2021-100454,CG-10775,OFF-ART-10812,2022-03-06,1962.41,7,-300.95,0.0,3,2022,-0.1534
CA-2021-100455,CG-10772,TEC-PHO-10189,2023-08-19,1817.97,1,-34.56,0.0,8,2023,-0.019
CA-2021-100456,CG-10517,OFF-LAB-10541,2021-07-05,1693.26,5,19.17,0.3,7,2021,0.0113
CA-2021-100457,CG-10219,TEC-ACC-10450,2022-08-01,1804.3,9,693.12,0.0,8,2022,0.3841
CA-2021-100458,CG-10126,FUR-TAB-10780,2022-12-28,853.94,9,38.04,0.1,12,2022,0.0445
CA-2021-100459,CG-10703,TEC-MAC-10875,2021-03-25,662.95,2,-19.78,0.4,3,2021,-0.0298
CA-2021-100460,CG-10448,FUR-CHA-10146,2023-09-02,741.21,1,150.66,0.5,9,2023,0.2033
CA-2021-100461,CG-10125,OFF-STO-10783,2021-12-12,733.78,4,-58.59,0.3,12,2021,-0.0798
CA-2021-100462,CG-10150,TEC-MAC-10501,2023-03-31,956.89,10,375.59,0.4,3,2023,0.3925
CA-2021-100463,CG-10391,FUR-TAB-10636,2021-03-02,1478.22,2,305.79,0.5,3,2021,0.2069
CA-2021-100464,CG-10502,FUR-CHA-10975,2023-12-01,989.45,8,-23.61,0.1,12,2023,-0.0239
CA-2021-100465,CG-10181,FUR-FUR-10503,2021-09-01,905.73,7,68.65,0.5,9,2021,0.0758
CA-2021-100466,CG-10487,FUR-BOO-10269,2023-03-08,1530.38,10,300.03,0.5,3,2023,0.196
CA-2021-100467,CG-10131,TEC-COP-10783,2022-12-24,1955.79,6,-358.13,0.0,12,2022,-0.1831
CA-2021-100468,CG-10253,OFF-FAS-10932,2021-07-19,696.83,6,7.5,0.4,7,2021,0.0108
CA-2021-100469,CG-10581,FUR-BOO-10602,2021-08-23,347.86,9,-61.77,0.3,8,2021,-0.1776
CA-2021-100470,CG-10344,OFF-FAS-10629,2023-03-11,1149.35,8,246.56,0.0,3,2023,0.2145
CA-2021-100471,CG-10304,OFF-FAS-10734,2022-02-18,1274.53,2,-35.16,0.1,2,2022,-0.0276
CA-2021-100472,CG-10078,FUR-BOO-10679,2022-07-14,1137.19,9,63.98,0.5,7,2022,0.0563
CA-2021-100473,CG-10019,OFF-BIN-10218,2023-04-29,510.02,9,103.5,0.5,4,2023,0.2029
CA-2021-100474,CG-10534,TEC-COP-10154,2022-07-03,1070.11,10,386.08,0.4,7,2022,0.3608
CA-2021-100475,CG-10293,TEC-MAC-10415,2023-06-11,644.12,2,198.12,0.1,6,2023,0.3076
CA-2021-100476,CG-10432,FUR-TAB-10139,2022-01-29,498.72,5,45.5,0.5,1,2022,0.0912
CA-2021-100477,CG-10321,OFF-APP-10687,2021-12-27,1706.52,8,-284.65,0.0,12,2021,-0.1668
CA-2021-100478,CG-10508,FUR-FUR-10337,2021-10-15,232.75,9,26.34,0.0,10,2021,0.1132
CA-2021-100479,CG-10450,TEC-COP-10546,2022-04-29,443.84,2,-31.75,0.0,4,2022,-0.0715
